epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.40384,0.40211,0.07,22,44
1,0,0,0.39849,0.39674,0.08,22,44
2,0,0,0.3932,0.39142,0.1,22,44
3,0,0,0.38792,0.38612,0.12,22,44
4,0,0,0.38262,0.38079,0.13,22,44
5,0,0,0.37726,0.3754,0.15,22,43
6,0,0,0.37181,0.36993,0.16,22,43
7,0,0,0.36625,0.36434,0.18,22,43
8,0,0,0.36057,0.35863,0.2,22,43
9,0,0,0.35516,0.35316,0.22,22,43
10,0,0,0.35051,0.34847,0.23,22,43
11,0,0,0.34592,0.34382,0.25,22,43
12,0,0,0.34231,0.34016,0.27,22,43
13,0,0,0.33875,0.33656,0.28,22,43
14,0,0,0.33485,0.33266,0.3,22,43
15,0,0,0.33058,0.32839,0.32,22,43
16,0,0,0.32589,0.32368,0.34,22,43
17,0,0,0.3207,0.31847,0.35,22,43
18,0,0,0.31498,0.31272,0.37,22,43
19,0,0,0.30876,0.30648,0.39,22,43
20,0,0,0.30214,0.29984,0.41,22,43
21,0,0,0.29521,0.29286,0.42,22,43
22,0,0,0.28804,0.28564,0.43,22,43
23,0,0,0.2807,0.27826,0.45,22,43
24,0,0,0.27323,0.27074,0.46,22,43
25,0,0,0.26568,0.26313,0.48,22,43
26,0,0,0.25807,0.25546,0.49,22,43
27,0,0,0.25043,0.24775,0.51,22,43
28,0,0,0.24278,0.24004,0.52,22,43
29,0,0,0.23516,0.23234,0.54,22,43
30,0,0,0.22759,0.22469,0.56,22,43
31,0,0,0.22011,0.21712,0.57,22,43
32,0,0,0.21273,0.20966,0.59,22,43
33,0,0,0.20551,0.20234,0.61,22,43
34,0,0,0.19847,0.19519,0.62,22,43
35,0,0,0.19165,0.18827,0.64,22,43
36,0,0,0.18509,0.18159,0.66,22,43
37,0,0,0.17882,0.17521,0.67,22,43
38,0,0,0.1729,0.16917,0.69,22,43
39,0,0,0.16736,0.16351,0.71,21,43
40,0,0,0.16223,0.15827,0.72,21,43
41,0,0,0.15756,0.15348,0.74,21,43
42,0,0,0.15337,0.14919,0.76,21,43
43,0,0,0.14969,0.1454,0.77,21,43
44,0,0,0.14653,0.14215,0.79,21,43
45,0,0,0.14389,0.13943,0.81,21,43
46,0,0,0.14176,0.13723,0.82,21,43
47,0,0,0.14012,0.13553,0.84,21,43
48,0,0,0.13893,0.1343,0.86,21,43
49,0,0,0.13816,0.13349,0.87,21,43
50,0,0,0.13773,0.13305,0.89,21,43
51,0,0,0.1376,0.13291,0.91,21,43
52,0,0,0.13769,0.133,0.92,21,43
