epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.20194,0.21097,0.76,381,759,1138,1516,1893,2269,2647,3024,3402,3780
1,0,0,0.19719,0.20623,0.78,381,758,1139,1517,1894,2268,2647,3023,3401,3780
2,0,0,0.19251,0.20158,0.79,381,758,1139,1517,1895,2267,2647,3023,3401,3779
3,0,0,0.18792,0.19702,0.81,380,758,1140,1517,1896,2266,2647,3022,3400,3779
4,0,0,0.18345,0.19257,0.83,380,757,1141,1516,1896,2265,2647,3022,3400,3779
5,0,0,0.17911,0.18826,0.84,380,757,1142,1516,1897,2264,2647,3021,3399,3778
6,0,0,0.17492,0.18411,0.86,379,756,1143,1516,1898,2263,2647,3020,3398,3778
7,0,0,0.1709,0.18012,0.88,379,756,1143,1516,1898,2262,2647,3020,3398,3777
8,0,0,0.16706,0.17632,0.89,379,756,1144,1517,1899,2261,2647,3019,3397,3777
9,0,0,0.16343,0.17273,0.91,379,756,1145,1516,1900,2260,2647,3019,3396,3777
10,0,0,0.16002,0.16935,0.93,378,756,1146,1516,1900,2259,2647,3018,3396,3776
11,0,0,0.15685,0.16621,0.94,378,755,1147,1516,1901,2259,2647,3018,3395,3776
12,0,0,0.15393,0.16332,0.96,378,755,1147,1516,1902,2258,2647,3017,3394,3776
13,0,0,0.15127,0.16067,0.97,378,755,1148,1516,1902,2257,2648,3017,3394,3775
14,0,0,0.1489,0.1583,0.99,377,755,1149,1516,1903,2256,2648,3017,3393,3775
15,0,0.00514,0.1468,0.15622,1.0,377,755,1150,1517,1904,2256,2648,3017,3393,3775
16,0.01844,0.02794,0.14498,0.15442,1.02,377,755,1150,1517,1904,2255,2648,3017,3392,3774
17,0.03905,0.04699,0.14345,0.1529,1.03,377,755,1151,1517,1905,2254,2648,3017,3391,3774
18,0.05575,0.06252,0.1422,0.15165,1.05,377,755,1152,1517,1906,2254,2648,3018,3391,3773
19,0.06882,0.07479,0.14121,0.15065,1.06,377,755,1152,1517,1906,2253,2648,3018,3390,3773
20,0.07852,0.08407,0.14047,0.1499,1.08,377,755,1153,1517,1907,2253,2649,3019,3390,3773
21,0.08518,0.09062,0.13997,0.14936,1.09,377,755,1154,1517,1907,2252,2649,3019,3389,3772
22,0.08925,0.09479,0.13965,0.14902,1.1,377,755,1154,1517,1908,2252,2649,3020,3388,3772
23,0.09115,0.09695,0.13951,0.14884,1.12,377,755,1155,1517,1908,2251,2650,3021,3388,3772
24,0.09133,0.09755,0.1395,0.14879,1.13,377,755,1155,1517,1909,2251,2650,3022,3387,3771
25,0.09021,0.09698,0.13958,0.14884,1.15,377,755,1156,1518,1909,2250,2651,3022,3387,3771
26,0.0882,0.09556,0.13973,0.14895,1.16,377,755,1156,1518,1910,2250,2652,3023,3386,3770
27,0.08572,0.09366,0.13992,0.14911,1.18,377,755,1157,1518,1910,2249,2652,3024,3385,3770
28,0.08311,0.09164,0.14012,0.14928,1.19,377,755,1157,1519,1910,2249,2653,3025,3385,3770
29,0.08069,0.08977,0.14031,0.14943,1.21,377,755,1158,1520,1910,2249,2653,3026,3384,3769
30,0.0787,0.08823,0.14046,0.14956,1.22,377,755,1158,1520,1910,2249,2653,3027,3384,3769
31,0.07731,0.08718,0.14057,0.14964,1.24,377,755,1158,1521,1910,2248,2653,3028,3383,3768
32,0.07664,0.08673,0.14062,0.14968,1.26,377,755,1159,1522,1910,2248,2653,3029,3382,3768
33,0.07671,0.08692,0.14061,0.14966,1.27,378,755,1159,1522,1909,2248,2653,3030,3382,3768
34,0.07748,0.0877,0.14055,0.1496,1.29,378,755,1159,1523,1909,2248,2653,3031,3381,3767
35,0.07889,0.08901,0.14045,0.14949,1.3,378,755,1159,1524,1909,2248,2654,3032,3380,3767
36,0.08082,0.09078,0.1403,0.14935,1.32,378,755,1159,1525,1908,2247,2654,3033,3380,3766
37,0.08316,0.09287,0.14012,0.14917,1.34,378,755,1159,1526,1908,2247,2654,3034,3379,3766
38,0.08578,0.09518,0.13992,0.14898,1.35,378,754,1159,1526,1908,2247,2655,3035,3378,3765
39,0.08855,0.09765,0.13971,0.14878,1.37,378,754,1159,1527,1908,2247,2655,3036,3378,3765
