epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.17242,0.17143,0.08,22,44
1,0,0,0.16681,0.16583,0.1,22,44
2,0,0,0.16169,0.16074,0.12,22,44
3,0,0,0.15721,0.15628,0.14,22,44
4,0,0,0.15344,0.15254,0.16,22,44
5,0,0,0.15023,0.14937,0.18,22,44
6,0,0,0.1475,0.14668,0.21,22,44
7,0,0,0.14535,0.14457,0.23,22,44
8,0,0,0.14372,0.14299,0.25,22,44
9,0,0,0.14249,0.14179,0.27,22,44
10,0,0,0.14161,0.14096,0.29,22,44
11,0,0,0.14107,0.14045,0.3,22,44
12,0,0,0.1408,0.14022,0.32,22,44
13,0,0,0.14076,0.14021,0.34,22,44
14,0,0,0.14087,0.14036,0.36,22,44
15,0,0,0.14109,0.14061,0.38,22,44
16,0,0,0.14135,0.14089,0.4,22,44
17,0,0,0.1416,0.14116,0.42,22,44
18,0,0,0.1418,0.14138,0.44,22,44
19,0,0,0.14193,0.14151,0.45,22,44
20,0,0,0.14197,0.14156,0.47,22,44
21,0,0,0.14192,0.14151,0.49,22,44
22,0,0,0.14178,0.14137,0.51,22,44
23,0,0,0.14158,0.14117,0.53,22,44
24,0,0,0.14133,0.14091,0.55,22,44
25,0,0,0.14106,0.14063,0.56,22,44
26,0,0,0.14076,0.14032,0.58,22,44
27,0,0,0.14047,0.14002,0.6,22,44
28,0,0,0.14019,0.13972,0.62,22,44
29,0,0,0.13993,0.13945,0.64,22,44
30,0,0,0.1397,0.13921,0.65,22,44
31,0,0,0.13951,0.139,0.67,22,44
32,0,0,0.13934,0.13883,0.69,22,44
33,0,0,0.13921,0.13869,0.71,22,44
34,0,0,0.13911,0.13857,0.73,22,44
35,0,0,0.13903,0.13848,0.75,22,44
36,0,0,0.13896,0.13841,0.77,22,44
37,0,0,0.13891,0.13836,0.78,22,44
38,0,0,0.13886,0.13831,0.8,22,44
39,0,0,0.13882,0.13826,0.82,22,44
40,0,0,0.13877,0.13821,0.84,22,44
41,0,0,0.13872,0.13816,0.86,22,44
42,0,0,0.13867,0.1381,0.88,22,44
43,0,0,0.1386,0.13803,0.9,22,44
44,0,0,0.13853,0.13796,0.92,22,44
45,0,0,0.13845,0.13788,0.94,22,44
46,0,0,0.13836,0.1378,0.96,22,44
47,0,0,0.13827,0.13772,0.98,22,44
48,0,0,0.13818,0.13763,1.0,22,44
49,0,0,0.13809,0.13755,1.02,22,44
50,0,0,0.138,0.13746,1.04,22,44
51,0,0,0.13792,0.13738,1.07,22,44
52,0,0,0.13784,0.13731,1.09,22,44
53,0,0,0.13776,0.13724,1.12,22,44
54,0,0,0.13769,0.13717,1.14,22,44
55,0,0,0.13762,0.13711,1.16,22,44
56,0,0,0.13756,0.13705,1.18,22,44
57,0,0,0.1375,0.137,1.21,22,44
58,0,0,0.13745,0.13695,1.23,22,44
59,0,0,0.13739,0.1369,1.25,22,44
60,0,0,0.13734,0.13685,1.28,22,43
61,0,0,0.13728,0.13679,1.3,22,43
62,0,0,0.13723,0.13674,1.32,22,43
63,0,0,0.13717,0.13668,1.34,22,43
64,0,0,0.13711,0.13662,1.36,22,43
65,0,0,0.13705,0.13656,1.39,22,43
66,0,0,0.13699,0.1365,1.41,22,43
67,0,0,0.13692,0.13644,1.44,22,43
68,0,0,0.13686,0.13637,1.47,22,43
69,0,0,0.1368,0.13631,1.5,22,43
70,0,0,0.13673,0.13624,1.52,22,43
71,0,0,0.13667,0.13618,1.54,22,43
72,0,0,0.1366,0.13612,1.56,22,43
73,0,0,0.13654,0.13605,1.6,22,43
74,0,0,0.13648,0.13599,1.63,22,43
75,0,0.00022,0.13642,0.13592,1.66,22,43
76,0.00042,0.00114,0.13636,0.13586,1.68,22,43
77,0.00133,0.00206,0.13629,0.1358,1.71,22,43
78,0.00224,0.00298,0.13623,0.13574,1.73,22,43
79,0.00316,0.0039,0.13617,0.13567,1.75,22,43
80,0.00408,0.00482,0.1361,0.13561,1.77,22,43
81,0.00502,0.00576,0.13604,0.13555,1.79,22,43
82,0.00596,0.0067,0.13598,0.13548,1.81,22,43
83,0.00692,0.00765,0.13591,0.13542,1.83,22,43
84,0.00789,0.00861,0.13584,0.13535,1.86,22,43
85,0.00888,0.00958,0.13578,0.13529,1.88,22,43
86,0.00987,0.01056,0.13571,0.13522,1.9,22,43
87,0.01088,0.01155,0.13564,0.13515,1.92,22,43
88,0.0119,0.01254,0.13557,0.13508,1.95,22,43
89,0.01292,0.01355,0.1355,0.13502,1.97,22,43
90,0.01396,0.01456,0.13543,0.13495,2.05,22,43
91,0.015,0.01558,0.13536,0.13488,2.07,22,43
92,0.01606,0.01661,0.13528,0.13481,2.09,22,43
