epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.26612,0.26374,2.74,382,760,1138,1514,1891,2269,2647,3024,3402,3780
1,0,0,0.25854,0.25605,2.77,383,761,1139,1514,1890,2269,2646,3023,3401,3780
2,0,0,0.25025,0.24767,2.81,383,761,1140,1515,1889,2270,2646,3023,3401,3779
3,0,0,0.24187,0.2392,2.85,383,762,1140,1516,1888,2270,2646,3022,3401,3779
4,0,0,0.23351,0.23073,2.89,384,762,1141,1517,1887,2270,2646,3021,3400,3779
5,0,0,0.22525,0.22235,2.93,384,763,1142,1518,1886,2269,2646,3020,3400,3778
6,0,0,0.21716,0.21413,2.97,384,764,1143,1519,1885,2269,2646,3019,3399,3778
7,0,0,0.20931,0.20613,3.01,385,764,1144,1520,1884,2269,2646,3018,3399,3778
8,0,0,0.20175,0.19843,3.08,385,765,1145,1521,1883,2270,2646,3018,3398,3777
9,0,0,0.19457,0.1911,3.12,385,765,1145,1522,1882,2270,2646,3017,3398,3777
10,0,0,0.18783,0.18421,3.16,386,766,1146,1523,1881,2270,2646,3016,3398,3777
11,0,0,0.18159,0.17782,3.2,386,766,1147,1524,1880,2270,2646,3015,3397,3777
12,0,0,0.17593,0.172,3.23,386,767,1148,1524,1879,2270,2646,3014,3397,3776
13,0,0,0.17091,0.16682,3.33,387,767,1149,1525,1878,2269,2646,3013,3396,3776
14,0,0,0.16655,0.1623,3.37,387,768,1150,1526,1877,2269,2646,3012,3396,3776
15,0,0,0.16287,0.15848,3.41,387,768,1151,1527,1876,2270,2646,3011,3396,3776
16,0,0,0.15986,0.15536,3.45,388,769,1151,1528,1876,2270,2646,3010,3395,3776
17,0,0,0.1575,0.1529,3.49,388,769,1152,1529,1875,2270,2645,3009,3395,3776
18,0,0,0.15574,0.15106,3.53,388,770,1153,1530,1874,2270,2645,3009,3394,3776
19,0,0,0.15451,0.14976,3.57,389,770,1154,1530,1873,2270,2645,3008,3394,3776
20,0,0,0.15372,0.14893,3.6,389,771,1154,1531,1873,2270,2645,3007,3394,3776
21,0,0,0.15326,0.14846,3.64,389,771,1155,1532,1872,2270,2645,3006,3393,3776
22,0,0,0.15305,0.14825,3.68,389,772,1156,1532,1871,2270,2645,3005,3393,3776
23,0,0,0.15298,0.14819,3.72,390,773,1156,1533,1871,2270,2644,3004,3393,3776
24,0,0,0.15298,0.14819,3.76,390,773,1157,1533,1870,2270,2644,3004,3392,3775
25,0,0,0.15299,0.1482,3.8,390,774,1157,1534,1870,2271,2644,3003,3392,3775
26,0,0,0.15295,0.14818,3.84,390,774,1158,1534,1870,2271,2643,3002,3392,3775
27,0,0,0.15287,0.1481,3.88,390,774,1158,1534,1869,2271,2643,3002,3391,3775
28,0,0,0.15275,0.14799,3.92,391,775,1158,1535,1869,2271,2643,3001,3391,3775
29,0,0,0.15259,0.14784,3.97,391,775,1159,1535,1869,2271,2642,3001,3391,3774
30,0,0,0.15237,0.14763,4.01,391,776,1159,1535,1868,2271,2642,3001,3390,3774
31,0,0,0.15209,0.14735,4.05,391,776,1159,1535,1868,2271,2641,3000,3390,3774
32,0,0,0.15175,0.147,4.09,391,777,1159,1535,1868,2271,2641,3000,3390,3774
33,0,0,0.15135,0.1466,4.14,391,777,1160,1535,1868,2270,2640,3000,3389,3773
34,0,0,0.15091,0.14616,4.18,391,777,1160,1534,1868,2270,2640,3000,3389,3773
35,0,0,0.15045,0.1457,4.23,391,778,1160,1534,1867,2270,2639,3000,3389,3773
36,0,0,0.14998,0.14523,4.27,391,778,1160,1534,1867,2270,2639,3000,3388,3772
37,0,0,0.14952,0.14477,4.31,391,778,1160,1534,1867,2271,2638,3000,3388,3772
38,0,0,0.14908,0.14432,4.35,391,778,1160,1534,1867,2271,2638,3000,3388,3772
39,0,0,0.14867,0.14391,4.39,391,779,1160,1533,1867,2271,2637,3000,3387,3771
40,0,0,0.14829,0.14353,4.43,391,779,1160,1533,1867,2271,2637,3000,3387,3771
41,0,0,0.14794,0.14319,4.48,392,779,1160,1533,1867,2271,2636,3000,3387,3771
42,0,0,0.14763,0.14288,4.52,392,779,1160,1533,1867,2271,2635,3000,3386,3770
43,0,0,0.14736,0.14261,4.57,392,779,1160,1532,1867,2271,2635,3000,3386,3770
44,0,0,0.14711,0.14237,4.62,392,780,1161,1532,1867,2271,2634,3000,3386,3770
45,0,0,0.1469,0.14216,4.67,392,780,1161,1532,1867,2271,2634,3000,3385,3770
46,0,0,0.1467,0.14197,4.71,392,780,1161,1531,1867,2271,2633,2999,3385,3769
47,0,0,0.14651,0.1418,4.76,392,780,1161,1531,1867,2271,2632,2999,3385,3769
48,0,0,0.14634,0.14163,4.81,392,780,1161,1531,1867,2271,2632,2999,3384,3769
49,0,0,0.14617,0.14147,4.85,392,780,1161,1531,1867,2271,2631,2999,3384,3768
50,0,0,0.146,0.1413,4.9,392,780,1161,1531,1867,2271,2631,2999,3384,3768
51,0,0,0.14582,0.14113,4.94,392,779,1162,1530,1867,2272,2630,2998,3383,3768
52,0,0,0.14564,0.14095,4.99,393,779,1162,1530,1867,2272,2629,2998,3383,3768
53,0,0,0.14544,0.14076,5.04,393,779,1162,1530,1867,2272,2629,2998,3382,3767
54,0,0,0.14524,0.14056,5.08,393,779,1162,1530,1867,2273,2628,2998,3382,3767
55,0,0,0.14502,0.14034,5.12,393,778,1162,1530,1867,2273,2628,2997,3382,3767
56,0,0,0.14479,0.14011,5.16,393,778,1163,1530,1866,2273,2627,2997,3381,3767
57,0,0,0.14455,0.13987,5.2,393,778,1163,1529,1866,2273,2627,2996,3381,3766
58,0,0,0.1443,0.13962,5.24,393,777,1163,1529,1866,2274,2626,2996,3381,3766
59,0,0,0.14405,0.13937,5.28,394,777,1163,1529,1866,2274,2626,2996,3380,3766
60,0,0,0.14379,0.1391,5.32,394,776,1164,1529,1866,2274,2625,2995,3380,3766
61,0,0,0.14353,0.13884,5.36,394,776,1164,1529,1866,2274,2624,2995,3380,3765
62,0,0,0.14326,0.13857,5.4,394,775,1164,1529,1866,2274,2624,2994,3379,3765
63,0,0,0.14299,0.1383,5.44,394,775,1165,1529,1866,2275,2623,2994,3379,3765
64,0,0,0.14272,0.13802,5.48,394,774,1165,1529,1866,2275,2623,2993,3379,3765
65,0,0,0.14244,0.13774,5.52,394,774,1165,1529,1866,2276,2622,2993,3378,3764
66,0,0,0.14214,0.13743,5.56,395,773,1165,1529,1866,2276,2622,2993,3378,3764
67,0,0,0.14181,0.1371,5.6,395,773,1166,1529,1866,2276,2621,2992,3378,3764
68,0,0,0.14147,0.13675,5.64,395,772,1166,1529,1866,2277,2621,2992,3377,3764
69,0,0,0.14116,0.13644,5.67,395,771,1166,1529,1866,2277,2620,2991,3377,3764
70,0,0,0.14087,0.13615,5.71,395,771,1166,1529,1866,2277,2620,2991,3377,3763
71,0,0,0.14058,0.13586,5.75,395,770,1167,1529,1866,2277,2619,2991,3376,3763
72,0,0,0.14029,0.13557,5.8,396,770,1167,1529,1866,2278,2619,2990,3376,3763
73,0,0,0.13999,0.13527,5.84,396,769,1167,1529,1866,2278,2618,2990,3376,3763
74,0,0,0.13967,0.13496,5.88,396,768,1167,1529,1865,2278,2618,2990,3375,3762
75,0,0,0.13934,0.13463,5.92,396,767,1168,1529,1866,2278,2617,2989,3375,3762
76,0,0,0.139,0.1343,5.96,396,767,1168,1529,1866,2278,2617,2989,3375,3762
77,0.00142,0.00239,0.13865,0.13396,6.0,397,766,1168,1529,1866,2278,2617,2989,3374,3762
78,0.00648,0.00745,0.1383,0.13362,6.03,397,765,1168,1529,1866,2279,2616,2989,3374,3761
79,0.0115,0.01244,0.13795,0.13329,6.08,397,764,1168,1529,1866,2279,2616,2988,3374,3761
80,0.01644,0.01731,0.1376,0.13296,6.11,397,764,1169,1529,1866,2279,2615,2988,3373,3761
81,0.02125,0.02206,0.13726,0.13263,6.15,397,763,1169,1529,1866,2279,2615,2988,3373,3761
82,0.02595,0.02668,0.13693,0.13232,6.19,398,762,1169,1529,1866,2279,2615,2988,3372,3760
83,0.03056,0.03121,0.13661,0.13201,6.23,398,761,1169,1530,1866,2279,2614,2987,3372,3760
84,0.03513,0.03571,0.13629,0.13171,6.27,398,760,1170,1530,1866,2279,2614,2987,3372,3760
85,0.03968,0.04024,0.13597,0.1314,6.31,398,759,1170,1530,1866,2279,2614,2987,3371,3760
86,0.04427,0.04481,0.13564,0.13108,6.35,398,759,1170,1530,1866,2279,2614,2987,3371,3759
87,0.0489,0.04943,0.13531,0.13077,6.39,399,758,1170,1530,1866,2279,2614,2986,3370,3759
