epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.17157,0.16794,2.69,202,400,597,796,992,1192,1390,1586,1785,1983,2179,2377,2575,2772,2972,3168,3366,3564,3763,3960
1,0,0,0.1684,0.16469,2.76,202,401,597,797,992,1192,1391,1585,1786,1984,2178,2376,2574,2772,2973,3167,3365,3564,3763,3961
2,0,0,0.16554,0.16173,2.83,203,401,596,797,991,1192,1392,1585,1787,1984,2178,2375,2573,2771,2974,3167,3365,3563,3763,3961
3,0,0,0.16293,0.15905,2.9,203,401,596,798,991,1193,1392,1586,1788,1983,2178,2374,2572,2770,2975,3166,3364,3562,3763,3961
4,0,0,0.16053,0.15658,2.97,203,402,595,799,991,1193,1393,1586,1789,1983,2177,2373,2572,2769,2975,3165,3363,3562,3763,3961
5,0,0,0.1583,0.15428,3.06,203,402,595,799,992,1194,1394,1587,1790,1982,2177,2373,2573,2768,2976,3165,3363,3561,3763,3961
6,0,0,0.15622,0.15214,3.13,203,402,594,800,992,1195,1395,1588,1791,1981,2177,2372,2573,2767,2977,3164,3362,3561,3763,3961
7,0,0,0.15429,0.15014,3.21,204,403,594,801,992,1196,1396,1589,1792,1980,2176,2371,2573,2766,2978,3163,3361,3560,3762,3961
8,0,0,0.1525,0.14829,3.35,204,403,594,801,993,1197,1397,1590,1793,1979,2176,2370,2573,2765,2978,3163,3361,3560,3762,3961
9,0,0,0.15084,0.14657,3.42,204,403,593,802,993,1197,1398,1591,1794,1978,2176,2370,2573,2764,2979,3162,3360,3559,3762,3961
10,0,0,0.14932,0.14499,3.49,204,404,593,803,993,1198,1399,1592,1795,1977,2176,2369,2572,2763,2980,3162,3360,3559,3761,3961
11,0,0,0.14793,0.14353,3.56,204,404,593,803,994,1199,1400,1593,1796,1976,2176,2369,2572,2762,2980,3161,3359,3558,3761,3961
12,0,0,0.14668,0.14222,3.63,205,404,593,804,995,1200,1400,1594,1797,1976,2176,2368,2572,2761,2981,3160,3358,3558,3761,3961
13,0,0,0.14556,0.14105,3.7,205,405,594,805,995,1201,1401,1595,1798,1975,2175,2368,2572,2760,2981,3160,3358,3557,3760,3961
14,0,0,0.1446,0.14004,3.77,205,405,594,805,996,1202,1402,1596,1798,1974,2175,2367,2571,2759,2982,3159,3357,3557,3760,3961
15,0,0,0.14382,0.13922,3.85,205,406,594,806,997,1203,1403,1597,1799,1974,2175,2367,2571,2758,2982,3159,3356,3556,3759,3960
16,0,0,0.14325,0.13861,3.91,205,406,594,807,997,1204,1403,1598,1800,1974,2176,2366,2570,2757,2983,3158,3356,3556,3759,3960
17,0,0,0.14291,0.13824,3.98,206,406,595,807,998,1205,1404,1599,1801,1975,2176,2366,2570,2756,2983,3158,3355,3555,3759,3960
18,0,0,0.14277,0.13809,4.04,206,407,595,808,999,1205,1405,1600,1802,1975,2176,2365,2569,2755,2983,3158,3354,3554,3758,3960
19,0,0,0.14277,0.13808,4.11,206,407,596,809,1000,1206,1405,1601,1802,1976,2176,2365,2568,2754,2984,3157,3353,3554,3758,3960
20,0,0,0.14282,0.13812,4.18,206,407,596,809,1000,1207,1406,1602,1803,1977,2176,2364,2568,2753,2984,3157,3353,3553,3757,3959
21,0,0,0.14288,0.13818,4.25,206,408,596,810,1001,1208,1406,1602,1804,1978,2176,2364,2567,2752,2984,3156,3352,3553,3757,3959
22,0,0,0.14292,0.13821,4.32,207,408,597,810,1002,1209,1407,1603,1804,1979,2176,2364,2566,2751,2985,3156,3351,3552,3757,3959
23,0,0,0.1429,0.13819,4.39,207,409,597,811,1003,1210,1408,1604,1805,1980,2176,2363,2566,2750,2985,3156,3351,3551,3757,3959
24,0,0,0.14281,0.13811,4.46,207,409,598,812,1004,1211,1408,1604,1805,1981,2176,2363,2565,2748,2985,3155,3350,3551,3756,3958
25,0,0,0.14266,0.13796,4.53,207,409,599,812,1005,1212,1409,1604,1806,1982,2177,2363,2564,2747,2985,3155,3349,3550,3756,3958
26,0,0,0.14246,0.13777,4.59,207,410,599,813,1006,1213,1409,1604,1806,1984,2177,2362,2563,2746,2986,3154,3349,3550,3756,3958
27,0,0,0.14223,0.13754,4.66,208,410,600,814,1006,1214,1410,1603,1806,1985,2177,2362,2562,2745,2986,3154,3348,3549,3756,3958
28,0,0,0.14199,0.1373,4.73,208,411,600,814,1007,1215,1410,1603,1806,1986,2177,2362,2562,2744,2986,3154,3347,3548,3755,3957
29,0,0,0.14175,0.13706,4.8,208,411,601,815,1008,1216,1411,1603,1807,1987,2176,2361,2561,2743,2986,3153,3347,3548,3755,3957
30,0,0,0.14152,0.13685,4.87,208,412,601,815,1009,1217,1411,1602,1807,1989,2176,2361,2560,2742,2987,3153,3346,3547,3755,3957
31,0,0,0.14132,0.13665,4.94,208,412,602,816,1010,1218,1412,1602,1807,1990,2176,2360,2559,2741,2987,3153,3345,3546,3755,3957
32,0,0,0.14115,0.13649,5.01,208,412,602,817,1010,1219,1412,1602,1807,1991,2176,2360,2559,2739,2987,3152,3344,3546,3755,3957
33,0,0,0.14101,0.13635,5.08,209,413,603,817,1011,1220,1413,1602,1808,1992,2176,2360,2558,2738,2987,3152,3344,3545,3755,3956
34,0,0,0.14089,0.13624,5.15,209,413,604,818,1012,1221,1413,1601,1808,1994,2176,2359,2557,2737,2987,3152,3343,3544,3754,3956
35,0,0,0.14079,0.13614,5.22,209,414,604,818,1013,1222,1414,1601,1808,1995,2176,2359,2556,2736,2987,3151,3342,3544,3754,3956
36,0,0,0.14076,0.13612,5.29,209,414,605,819,1014,1223,1414,1601,1808,1996,2176,2358,2555,2735,2987,3151,3342,3543,3754,3956
37,0,0,0.14076,0.13613,5.36,209,414,605,819,1014,1224,1415,1601,1809,1997,2176,2358,2555,2734,2987,3151,3341,3542,3754,3955
38,0,0,0.14071,0.13608,5.43,210,415,606,820,1015,1225,1415,1602,1809,1998,2177,2357,2554,2733,2987,3150,3340,3542,3754,3955
39,0,0,0.1406,0.13598,5.5,210,415,607,821,1016,1226,1416,1602,1809,1999,2177,2357,2553,2732,2987,3150,3340,3541,3753,3955
