epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.045410744398940016,0.05417118093174431,0.0,0.0,0.01,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.045410744398940016,0.05417118093174431,0.0,0.0,0.02,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
2,0.045410744398940016,0.05417118093174431,0.0,0.0,0.02,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
3,0.045410744398940016,0.05417118093174431,0.0,0.0,0.03,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,173,179,185,192
4,0.045410744398940016,0.05417118093174431,0.0,0.0,0.04,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
5,0.045410744398940016,0.05417118093174431,0.0,0.0,0.05,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
6,0.045410744398940016,0.05417118093174431,0.0,0.0,0.06,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,159,166,173,179,185,192
7,0.045410744398940016,0.05417118093174431,0.0,0.0,0.07,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,127,134,140,147,154,159,166,173,179,185,192
8,0.045410744398940016,0.05417118093174431,-2.8726389966760024e-06,0.0,0.08,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,127,134,140,147,154,159,166,173,179,185,192
9,0.045410744398940016,0.05417118093174431,-0.00018388217409159857,-0.00023088581951413722,0.08,7,13,20,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,127,134,140,147,154,159,166,173,179,185,192
10,0.04384485666104553,0.04983748645720477,-0.0036383546479503703,-0.007411177873247077,0.09,7,13,20,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,127,134,140,147,154,159,166,173,179,185,192
11,0.0399903637677668,0.044420368364030335,-0.01589693523022051,-0.02517844280007875,0.1,7,13,20,26,32,39,45,51,58,64,71,77,83,89,96,102,109,116,121,127,134,140,147,154,159,166,173,179,185,192
12,0.04131534569983136,0.041170097508125676,-0.01848636815566418,-0.034846436747243636,0.11,7,13,20,26,32,39,45,51,58,64,71,77,83,89,96,102,109,116,121,127,134,140,147,154,159,166,173,179,185,192
13,0.05336063599132739,0.05417118093174431,-0.007227336646317362,-0.02318544290938651,0.11,7,13,20,26,32,39,45,51,58,64,71,77,83,89,96,102,109,116,121,127,134,140,147,154,159,166,173,179,185,192
14,0.07154902433148638,0.07692307692307693,0.01129023827538067,0.001387955895256865,0.12,7,13,20,26,32,39,45,51,58,63,71,77,83,89,96,102,109,116,121,127,134,140,147,154,159,166,173,179,185,192
