epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.2371935957224592,0.24880389839699082,0.01,202,399,598,795,992,1192,1390,1588,1783,1983,2181,2377,2575,2772,2970,3168,3366,3564,3763,3960
1,0,0,0.23213813195292765,0.2438697456617973,0.02,202,399,599,794,992,1193,1391,1589,1782,1984,2182,2376,2574,2772,2971,3167,3365,3564,3763,3961
2,0,0,0.22719977627712976,0.23906140732359654,0.03,201,399,599,794,991,1194,1391,1590,1781,1985,2183,2375,2573,2771,2971,3167,3365,3563,3764,3961
3,0,0,0.22235703859541883,0.23429622120907528,0.04,201,398,600,794,990,1194,1392,1591,1780,1986,2184,2374,2572,2770,2971,3166,3365,3562,3764,3961
4,0,0,0.21752481851987784,0.22953700175911348,0.05,201,398,600,794,989,1195,1393,1591,1779,1986,2185,2373,2571,2769,2971,3166,3366,3562,3764,3961
5,0,0,0.21264752673518833,0.22481094934937804,0.06,201,398,601,794,989,1196,1393,1592,1778,1987,2186,2372,2570,2768,2972,3165,3366,3561,3765,3961
6,0,0,0.2076826284918052,0.21990613593092714,0.06,201,398,601,795,988,1197,1394,1593,1777,1988,2187,2371,2569,2767,2971,3164,3366,3561,3765,3961
7,0,0,0.20267744459381534,0.21502787762760883,0.07,200,398,601,795,987,1198,1395,1594,1776,1989,2187,2370,2568,2766,2971,3164,3366,3560,3765,3961
8,0,0,0.19772845445900633,0.2102411750875962,0.07,200,398,602,795,987,1199,1395,1595,1775,1990,2188,2368,2567,2765,2971,3163,3366,3560,3766,3962
9,0,0,0.19283625614031905,0.20543152468306472,0.07,200,398,602,795,986,1199,1396,1596,1774,1991,2189,2367,2566,2765,2971,3162,3366,3559,3766,3962
10,0,0,0.1880068484958684,0.2007320095049669,0.08,200,398,602,795,985,1200,1397,1597,1773,1992,2190,2366,2565,2764,2971,3162,3366,3559,3766,3962
11,0,0,0.18322611585213003,0.19607151368957257,0.08,200,399,603,795,984,1201,1398,1598,1773,1993,2190,2365,2564,2763,2971,3161,3365,3558,3767,3962
12,0,0,0.1784560778278117,0.1914335250883948,0.09,200,399,603,795,984,1202,1399,1599,1772,1994,2191,2364,2563,2762,2971,3161,3366,3557,3767,3962
13,0,0,0.173686468074996,0.1867737413773211,0.09,199,399,603,795,983,1203,1400,1600,1771,1995,2192,2363,2562,2761,2972,3160,3366,3557,3767,3962
14,0,0,0.16893971163776456,0.18206150761224824,0.09,199,399,604,794,982,1204,1400,1601,1770,1996,2193,2362,2561,2761,2972,3159,3366,3556,3768,3962
15,0,0,0.16420644734918552,0.17737759422652552,0.1,199,400,604,794,982,1204,1401,1602,1769,1997,2193,2361,2560,2760,2972,3159,3366,3556,3768,3962
16,0,0,0.15957728852766495,0.1727122968869638,0.1,199,400,605,794,981,1205,1401,1603,1768,1998,2194,2360,2560,2759,2972,3158,3366,3555,3768,3962
17,0,0,0.15503613314236364,0.16807566611156421,0.1,199,400,605,794,980,1206,1402,1604,1768,1999,2195,2359,2559,2758,2973,3157,3366,3555,3769,3962
18,0,0,0.15060275462607287,0.16358703449205186,0.11,198,401,606,794,980,1207,1402,1605,1767,2000,2196,2357,2558,2757,2973,3157,3366,3554,3769,3962
19,0,0,0.14632895171567883,0.15926534887039348,0.11,198,401,606,794,979,1208,1403,1606,1766,2002,2196,2356,2557,2757,2974,3156,3366,3554,3769,3962
20,0,0,0.14227621564875306,0.15507420767921945,0.12,198,401,607,794,978,1208,1403,1607,1766,2003,2197,2355,2557,2756,2975,3156,3366,3553,3769,3962
21,0,0,0.1384665419661424,0.15101082599314525,0.12,198,402,607,794,977,1209,1404,1608,1765,2004,2197,2354,2556,2755,2975,3156,3366,3553,3769,3962
22,0,0,0.13496036557022562,0.14724359221027974,0.12,198,402,608,794,976,1209,1404,1609,1764,2005,2197,2353,2555,2754,2975,3156,3366,3552,3769,3962
23,0,0,0.13183885500470086,0.14376745221718445,0.13,198,402,608,794,976,1210,1404,1610,1764,2006,2197,2352,2555,2754,2976,3157,3366,3552,3769,3962
24,0,0.008264655464620407,0.1291249544013424,0.14050063621047748,0.13,198,403,609,794,975,1211,1405,1611,1763,2008,2196,2350,2554,2753,2976,3157,3366,3551,3769,3962
25,0.031029204507470265,0.04889855429693868,0.12683544573557842,0.13759220266804192,0.13,197,403,609,794,974,1211,1405,1612,1763,2009,2196,2349,2554,2752,2977,3157,3366,3550,3769,3962
26,0.05909852093129586,0.08316048919524988,0.12498484832606327,0.13509119485754634,0.14,197,404,610,794,973,1212,1405,1613,1762,2010,2196,2348,2553,2751,2977,3157,3366,3550,3769,3962
