epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.44364629191780736,0.44522587452297674,0.01,138,272,407,541,675,808,943,1075,1211,1345,1477,1613,1745,1881,2013,2147,2283,2417,2551,2683,2819,2953,3087,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.4323290000635621,0.4338649211098641,0.02,138,272,407,541,675,807,944,1075,1212,1346,1476,1614,1745,1882,2012,2146,2284,2418,2552,2682,2820,2954,3088,3219,3354,3489,3621,3755,3891,4024
2,0,0,0.4212663109392,0.4226826601361943,0.02,139,271,407,542,676,806,944,1074,1213,1347,1475,1615,1744,1883,2011,2146,2284,2419,2553,2681,2821,2954,3088,3218,3354,3490,3621,3755,3891,4024
3,0,0,0.4104539245146929,0.41177269439250963,0.03,139,271,408,542,676,806,945,1075,1213,1348,1474,1616,1744,1884,2011,2145,2284,2420,2554,2681,2822,2955,3089,3217,3355,3490,3620,3754,3891,4023
4,0,0,0.3998879417276049,0.4011304951009362,0.04,139,271,408,543,677,806,946,1075,1214,1348,1474,1617,1745,1885,2011,2144,2283,2421,2555,2682,2823,2955,3090,3216,3355,3491,3620,3754,3891,4023
5,0,0,0.3896352627087657,0.39079159045351713,0.05,139,271,408,543,677,806,946,1076,1214,1349,1473,1618,1745,1886,2010,2144,2283,2422,2555,2682,2823,2956,3091,3216,3355,3491,3619,3754,3892,4023
6,0,0,0.3798876176152661,0.38092183310107414,0.06,139,271,409,543,678,806,947,1076,1215,1350,1472,1619,1745,1887,2010,2143,2283,2423,2556,2683,2824,2957,3091,3215,3356,3492,3619,3753,3892,4023
7,0,0,0.3709267893195325,0.37184039844490363,0.07,139,270,409,544,678,806,948,1076,1216,1351,1471,1619,1745,1888,2010,2143,2283,2424,2557,2683,2825,2957,3092,3215,3356,3492,3618,3753,3892,4023
8,0,0,0.3627695150482674,0.3635382614777825,0.07,139,270,409,544,678,806,948,1077,1216,1352,1470,1620,1745,1889,2009,2142,2283,2425,2558,2683,2826,2958,3093,3214,3356,3493,3618,3752,3892,4022
9,0,0,0.35524073823054053,0.3558694237170668,0.08,140,270,410,545,679,807,949,1077,1217,1352,1470,1621,1746,1890,2009,2141,2283,2426,2559,2683,2827,2958,3093,3213,3357,3493,3618,3752,3893,4022
10,0,0,0.3482147937725539,0.34885220076123896,0.08,140,270,410,545,679,807,950,1077,1218,1353,1469,1622,1746,1891,2008,2141,2284,2426,2559,2683,2828,2959,3094,3212,3357,3494,3618,3752,3893,4022
11,0,0,0.34166563511708237,0.3421678001794901,0.08,140,270,410,546,680,807,951,1078,1219,1354,1469,1623,1746,1892,2007,2140,2284,2427,2560,2683,2829,2959,3095,3212,3357,3494,3618,3751,3893,4022
12,0,0,0.33556385108361714,0.3359406825957245,0.09,140,270,410,546,680,807,951,1078,1219,1355,1468,1623,1746,1893,2006,2140,2284,2428,2561,2683,2829,2960,3096,3211,3358,3495,3618,3751,3893,4022
13,0,0,0.329859655639159,0.33016125913070593,0.09,140,270,411,547,681,808,952,1079,1220,1355,1468,1623,1746,1893,2005,2140,2284,2428,2561,2683,2830,2960,3096,3211,3358,3495,3618,3751,3894,4022
14,0,0,0.3245123143151897,0.32485450321324333,0.09,140,270,411,547,681,808,953,1080,1221,1356,1467,1623,1746,1894,2004,2140,2283,2429,2561,2683,2831,2960,3097,3210,3358,3495,3618,3750,3894,4021
15,0,0,0.31951250800123826,0.31990020082341647,0.1,140,271,411,547,681,808,953,1080,1222,1357,1467,1623,1746,1895,2003,2140,2283,2430,2562,2682,2832,2960,3098,3209,3359,3496,3619,3750,3894,4021
16,0,0,0.3148304943578868,0.3152843648420332,0.1,140,271,411,548,682,808,954,1081,1222,1358,1467,1622,1746,1895,2002,2141,2283,2430,2561,2682,2833,2961,3098,3209,3359,3496,3619,3750,3894,4021
17,0,0,0.31037368983615576,0.3109090600354044,0.1,141,271,412,548,682,808,954,1082,1223,1358,1467,1622,1747,1896,2001,2141,2284,2431,2561,2682,2833,2961,3099,3208,3359,3496,3619,3750,3894,4021
18,0,0,0.3060712813484174,0.30664041847173457,0.11,141,271,412,548,682,809,954,1083,1224,1359,1467,1622,1747,1896,2000,2141,2284,2432,2561,2682,2834,2961,3099,3208,3360,3497,3619,3749,3895,4021
19,0,0,0.3018916058761088,0.30248401503061445,0.11,141,271,412,549,683,809,954,1084,1224,1360,1467,1622,1747,1897,1999,2141,2283,2433,2560,2682,2834,2961,3100,3207,3360,3497,3620,3749,3895,4021
20,0,0,0.29779966558878934,0.2984151667082551,0.12,141,272,412,549,683,809,955,1084,1225,1361,1467,1622,1747,1897,1999,2141,2283,2433,2560,2681,2835,2961,3100,3206,3360,3497,3620,3749,3895,4021
21,0,0,0.2937888809607277,0.29442557202193154,0.12,141,272,413,549,683,809,955,1085,1226,1361,1467,1622,1748,1897,1998,2141,2283,2434,2559,2681,2836,2961,3101,3206,3360,3497,3621,3749,3895,4020
22,0,0,0.2898439078317711,0.29046305738578576,0.12,141,272,413,549,684,809,954,1086,1226,1362,1467,1623,1748,1898,1997,2141,2283,2435,2558,2681,2836,2961,3101,3205,3360,3497,3621,3749,3895,4020
