epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.2867303279441225,0.28603477230547675,0.01,164,324,484,644,802,962,1123,1283,1443,1603,1761,1920,2080,2240,2400,2559,2719,2881,3041,3200,3360,3518,3679,3838,3998
1,0,0,0.2782585209298401,0.27771831793315266,0.02,164,324,484,644,802,961,1124,1284,1444,1604,1760,1919,2079,2239,2399,2558,2719,2882,3041,3201,3360,3518,3680,3838,3998
2,0,0,0.26989465899244497,0.2695430117266083,0.03,164,325,485,645,801,961,1125,1285,1445,1605,1760,1918,2080,2239,2398,2559,2718,2883,3042,3202,3361,3517,3680,3838,3998
3,0,0,0.26175051823722306,0.2616083567082939,0.04,165,325,485,645,801,960,1126,1286,1445,1606,1759,1918,2080,2239,2397,2560,2718,2884,3043,3202,3361,3517,3681,3837,3997
4,0,0,0.253946139796819,0.25404816109615463,0.05,165,325,486,646,801,959,1126,1286,1445,1607,1758,1917,2081,2240,2396,2560,2717,2884,3043,3203,3361,3516,3681,3837,3997
5,0,0,0.24654111617156174,0.2469222563772208,0.06,165,326,486,646,801,959,1127,1287,1445,1608,1757,1916,2082,2240,2395,2561,2717,2885,3044,3203,3360,3516,3681,3837,3997
6,0,0,0.23937428811716943,0.2400328480945812,0.07,165,326,486,647,801,958,1128,1288,1444,1609,1757,1916,2082,2241,2394,2562,2717,2886,3044,3204,3360,3515,3682,3836,3997
7,0,0,0.2323377921976637,0.23325571780234136,0.07,165,326,487,647,801,958,1129,1289,1444,1609,1756,1915,2083,2241,2393,2563,2717,2887,3044,3204,3360,3514,3682,3836,3997
8,0,0,0.22535428625276852,0.2264829775585211,0.08,165,326,487,648,801,958,1129,1290,1443,1610,1755,1914,2084,2241,2392,2563,2716,2888,3044,3204,3360,3514,3683,3836,3997
9,0,0,0.2183875077742878,0.21970519915676617,0.08,165,327,487,648,801,957,1130,1291,1442,1611,1755,1914,2084,2240,2391,2564,2716,2889,3044,3204,3360,3513,3683,3836,3996
10,0,0,0.2114273758403033,0.21296789359454382,0.08,166,327,488,649,801,957,1131,1291,1442,1612,1755,1913,2085,2240,2390,2565,2716,2890,3044,3204,3360,3513,3684,3835,3996
11,0,0,0.20447255598709457,0.20625637904330432,0.09,166,327,488,649,801,956,1131,1292,1441,1612,1754,1913,2085,2240,2389,2566,2716,2891,3045,3204,3360,3512,3684,3835,3996
12,0,0,0.197537989538989,0.19963880273495313,0.09,166,328,489,650,801,956,1132,1293,1440,1613,1754,1913,2086,2239,2388,2567,2716,2891,3045,3203,3360,3511,3684,3835,3996
13,0,0,0.19066061054677294,0.19305403519755224,0.09,166,328,489,650,802,955,1133,1294,1439,1614,1753,1913,2087,2239,2387,2568,2716,2892,3046,3203,3359,3511,3685,3835,3996
14,0,0,0.18383365540103017,0.18653461163189095,0.1,166,328,489,650,802,955,1134,1295,1438,1615,1753,1913,2088,2239,2386,2569,2716,2893,3046,3203,3359,3510,3685,3835,3996
15,0,0,0.17707560092275257,0.1801222951839497,0.1,166,328,490,651,802,955,1134,1295,1437,1615,1752,1913,2088,2239,2385,2570,2716,2894,3047,3202,3359,3510,3686,3834,3996
16,0,0,0.17043276967407686,0.1738494634925429,0.1,167,329,490,651,802,954,1135,1296,1436,1616,1752,1913,2089,2240,2384,2571,2716,2895,3048,3202,3359,3509,3686,3834,3995
17,0,0,0.16394679780750346,0.16773882365623757,0.11,167,329,490,652,802,954,1136,1297,1435,1617,1752,1913,2090,2240,2383,2572,2716,2896,3049,3201,3359,3508,3686,3834,3995
18,0,0,0.1576456561843961,0.16180120038707435,0.11,167,329,491,652,802,953,1137,1298,1435,1617,1751,1914,2090,2240,2382,2574,2716,2897,3049,3201,3359,3508,3687,3834,3995
19,0,0,0.15157672775972553,0.15608802983492004,0.12,167,329,491,652,802,953,1137,1299,1434,1618,1751,1914,2091,2240,2381,2575,2716,2898,3050,3201,3359,3507,3687,3834,3995
20,0,0,0.1458089835126745,0.15067014479679686,0.12,167,330,491,653,802,953,1138,1300,1433,1619,1750,1915,2091,2240,2380,2576,2715,2899,3051,3200,3359,3507,3687,3834,3995
