epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.18518590448215538,0.18579609847666423,0.15,382,759,1136,1514,1891,2271,2649,3024,3403,3781
1,0,0,0.181691654789663,0.18232593668377092,0.16,383,758,1135,1513,1890,2271,2649,3023,3404,3781
2,0,0,0.1782634949598264,0.1789204562681198,0.17,383,758,1135,1512,1889,2270,2649,3023,3403,3782
3,0,0,0.17491293597668991,0.1755888044401179,0.19,383,757,1134,1511,1888,2270,2648,3022,3403,3782
4,0,0,0.17165804304488233,0.17234940513539168,0.2,384,756,1133,1510,1887,2270,2648,3021,3403,3782
5,0,0,0.16851596630629567,0.16921730968147683,0.21,384,756,1132,1509,1886,2270,2648,3020,3403,3783
6,0,0,0.1655078471356829,0.16621783787964242,0.22,384,755,1132,1508,1885,2270,2647,3019,3402,3783
7,0,0,0.16265269084118245,0.1633747763832856,0.23,384,754,1131,1507,1884,2269,2647,3018,3402,3783
8,0,0,0.15996129684501034,0.16069734279224057,0.24,385,754,1131,1506,1883,2269,2647,3018,3402,3784
9,0,0,0.15744416952222282,0.15819655510718014,0.25,385,753,1130,1505,1883,2270,2647,3017,3402,3784
10,0,0,0.1551045813201612,0.15587203086772272,0.27,385,753,1130,1504,1882,2270,2647,3016,3402,3784
11,0,0,0.15293942051458403,0.1537199703601617,0.28,385,752,1129,1503,1881,2270,2647,3015,3401,3785
12,0,0,0.15095151617000122,0.15174340900227437,0.29,385,752,1129,1502,1880,2270,2647,3014,3401,3785
13,0,0,0.14914192398968323,0.1499440448921862,0.3,385,751,1129,1502,1879,2269,2647,3013,3400,3785
14,0,0,0.14750128945498236,0.14831399799173958,0.31,386,751,1129,1501,1879,2269,2648,3012,3400,3785
15,0,0,0.14602296639320986,0.14684142149933865,0.32,386,750,1129,1500,1878,2269,2648,3011,3400,3786
16,0,0,0.1447022109967195,0.1455343465485858,0.33,386,750,1128,1499,1878,2270,2648,3010,3399,3786
17,0,0,0.14353171962808214,0.14437610444146015,0.34,386,750,1128,1498,1877,2270,2648,3010,3399,3786
18,0,0,0.1424992813648541,0.14335424351668197,0.35,387,749,1128,1498,1877,2270,2648,3009,3398,3786
19,0,0,0.14159672827525613,0.14246237641913495,0.36,387,749,1128,1497,1876,2270,2648,3008,3398,3786
20,0,0,0.14081251702179448,0.14168647324956105,0.37,387,749,1128,1497,1876,2270,2648,3007,3397,3786
21,0,0,0.140138938434314,0.14101675883759293,0.38,387,749,1128,1496,1876,2270,2648,3006,3397,3786
22,0,0,0.13956413525487332,0.14044736530734517,0.4,388,749,1128,1496,1876,2270,2648,3006,3396,3787
23,0,0,0.13907660937793245,0.13996259658004756,0.41,388,749,1128,1495,1876,2270,2649,3005,3396,3787
24,0,0,0.13866771772358644,0.13955393174327765,0.42,388,749,1129,1495,1876,2270,2649,3004,3395,3787
25,0,0,0.13832826084676234,0.13922178677202063,0.43,389,749,1129,1495,1875,2270,2649,3004,3395,3787
26,0,0,0.13804956952732206,0.13895309838247866,0.44,389,749,1129,1494,1875,2270,2649,3003,3394,3787
27,0,0,0.13782163331308345,0.1387346958191491,0.45,390,750,1129,1494,1875,2270,2649,3002,3394,3787
28,0,0,0.13763750499653965,0.13856091559807215,0.46,390,750,1130,1494,1875,2270,2649,3002,3393,3787
29,0,0,0.13749041090387043,0.13842319972231887,0.47,390,750,1130,1494,1875,2270,2648,3001,3392,3786
30,0.0004889287956580946,0.0006516763447084184,0.13737415846140816,0.13831909060645486,0.48,391,750,1130,1494,1875,2270,2648,3001,3392,3786
31,0.0018240351422234014,0.001807221923280422,0.13728237459168016,0.13823910464266037,0.49,391,751,1131,1493,1875,2270,2648,3000,3391,3786
32,0.002881768438850907,0.002716413745029622,0.13720961734601672,0.13817613264773637,0.5,392,751,1131,1493,1875,2270,2648,3000,3391,3786
33,0.003757106973522051,0.003444176952689504,0.13714937104918148,0.13812570066835297,0.51,392,751,1132,1493,1875,2270,2648,3000,3390,3786
34,0.004524371208539657,0.004059696856503203,0.13709655060525955,0.1380830338211913,0.52,393,752,1132,1493,1875,2270,2648,2999,3390,3786
35,0.005243130173750887,0.004667392422349148,0.13704705329903427,0.1380409070178377,0.53,393,752,1133,1493,1874,2271,2648,2999,3389,3786
36,0.005953204164914183,0.005281225919471333,0.1369981363406427,0.13799833543221024,0.54,394,752,1133,1493,1874,2271,2648,2999,3388,3786
37,0.006711348153565111,0.005935071201673581,0.13694586962572908,0.13795297607031892,0.55,394,753,1134,1493,1874,2271,2648,2998,3388,3786
38,0.007548346861032451,0.006667632518162492,0.1368881606498572,0.1379021383131147,0.57,394,753,1135,1493,1874,2271,2647,2998,3387,3785
39,0.008485519099893701,0.0075161618442676215,0.1368235254715859,0.1378432149135121,0.58,395,754,1135,1493,1874,2271,2647,2998,3387,3785
40,0.00953016960466413,0.008504351306277247,0.13675141625481693,0.13777458668492618,0.59,395,754,1136,1493,1873,2271,2647,2998,3386,3785
41,0.010693593685836444,0.009637121831970075,0.136671078408906,0.13769584682712635,0.6,396,754,1136,1493,1873,2270,2647,2998,3386,3785
42,0.011981168682851928,0.010907587571988064,0.13658211556280242,0.13760750588440274,0.61,396,755,1137,1494,1873,2270,2647,2998,3385,3785
43,0.013391477977615751,0.012323324486719578,0.13648459273453603,0.13750898321024096,0.62,397,755,1138,1494,1872,2270,2647,2997,3384,3785
44,0.014913705614996053,0.013860987906350153,0.13637927005928974,0.1374019039881758,0.63,397,756,1138,1494,1872,2270,2646,2997,3384,3785
45,0.01652627723564648,0.015522668881493673,0.13626759887917358,0.13728609216913476,0.64,398,756,1139,1494,1872,2270,2646,2997,3383,3784
46,0.01820685737540384,0.017276651292342904,0.1361511231836822,0.13716374593516678,0.65,398,757,1140,1494,1871,2270,2646,2997,3383,3784
47,0.01992323109070626,0.01906173284768975,0.13603205571197816,0.1370391089644445,0.66,399,757,1140,1494,1871,2270,2646,2997,3382,3784
48,0.021635850693836334,0.020828376555875994,0.1359131580240899,0.1369156509503174,0.67,399,757,1141,1494,1871,2270,2646,2997,3382,3784
49,0.023308127684470548,0.022551645134484155,0.13579695440677828,0.1367951179840347,0.68,400,758,1142,1494,1870,2270,2645,2997,3381,3784
50,0.02491618162124387,0.02420151747850041,0.1356851128443316,0.13667961650452973,0.69,400,758,1143,1495,1870,2270,2645,2997,3380,3784
51,0.02645477766219706,0.025793487176180463,0.13557801507319114,0.13656807498551207,0.7,401,759,1143,1495,1870,2270,2645,2997,3380,3783
52,0.02794867496476705,0.027324702540307277,0.13547396059146125,0.1364607078828549,0.71,401,759,1144,1495,1869,2270,2645,2997,3379,3783
53,0.029429794468607495,0.02883026979946679,0.13537070674287788,0.13635505940320167,0.72,402,759,1145,1495,1869,2270,2645,2997,3379,3783
54,0.03092392544456224,0.030348683680464728,0.13526646524780628,0.13624841988810957,0.73,402,760,1145,1495,1869,2270,2645,2997,3378,3783
55,0.032428015586788206,0.03188541713117243,0.1351614543155363,0.13614041075990077,0.74,403,760,1146,1495,1868,2270,2645,2997,3377,3783
56,0.033931442278772095,0.03342870085402949,0.13505640310854028,0.13603185716778773,0.75,403,761,1147,1496,1868,2270,2645,2997,3377,3783
57,0.03542121553643318,0.034965851878775545,0.13495222938587564,0.13592364854507366,0.76,404,761,1148,1496,1868,2270,2645,2997,3376,3782
58,0.03688735727631287,0.03647822190399541,0.13484962582080132,0.13581710230160654,0.77,404,761,1148,1496,1868,2270,2645,2997,3376,3782
59,0.038324723851404285,0.037963770287662735,0.13474896922363072,0.13571235960229064,0.78,405,761,1149,1496,1867,2270,2645,2997,3375,3782
60,0.03973990360008428,0.03942369087853037,0.1346497797975181,0.1356093490816811,0.79,405,762,1150,1496,1867,2270,2645,2997,3374,3782
61,0.04114505658894152,0.04087387822946642,0.13455123018634804,0.13550694067007343,0.8,406,762,1150,1496,1867,2271,2644,2997,3374,3782
62,0.04255492688923013,0.04232656325004369,0.13445226892911405,0.13540427597529733,0.81,406,762,1151,1497,1867,2271,2644,2997,3373,3782
63,0.043983032200118566,0.04379899609512905,0.13435195930468055,0.1353001498275267,0.83,406,762,1152,1497,1867,2271,2644,2997,3373,3781
64,0.04544511000529117,0.045308504305233366,0.13424918833235058,0.1351933119790356,0.84,407,763,1153,1497,1866,2271,2644,2997,3372,3781
65,0.04696321886686983,0.046857213950945664,0.13414239517892385,0.13508361121311274,0.85,407,763,1153,1497,1866,2271,2644,2997,3371,3781
