epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.1887352902004697,0.1919188253540394,0.15,138,272,407,541,675,809,943,1077,1211,1345,1479,1611,1747,1879,2015,2149,2283,2415,2549,2683,2819,2951,3085,3221,3353,3487,3623,3756,3890,4024
1,0,0,0.1848526767725988,0.18811870855919474,0.17,138,273,407,541,675,809,944,1078,1212,1346,1480,1610,1748,1878,2016,2150,2283,2414,2548,2682,2819,2950,3084,3221,3353,3487,3623,3755,3889,4024
2,0,0,0.1810078828923386,0.18435502994815317,0.18,139,273,407,542,676,810,944,1078,1213,1347,1481,1610,1749,1877,2017,2151,2282,2413,2547,2681,2818,2949,3084,3222,3352,3486,3624,3755,3889,4024
3,0,0,0.1773497118346898,0.1807674421479086,0.2,139,273,408,542,676,810,945,1079,1214,1348,1482,1610,1750,1876,2018,2151,2282,2412,2546,2680,2819,2949,3083,3222,3351,3486,3624,3754,3889,4023
4,0,0,0.17416985278907562,0.17767792109064398,0.21,139,273,408,543,677,811,946,1080,1214,1348,1483,1610,1751,1875,2019,2152,2281,2411,2545,2680,2819,2948,3082,3222,3351,3485,3625,3754,3889,4023
5,0,0,0.17133961543782925,0.17494698811457174,0.23,139,274,408,543,678,811,946,1080,1215,1349,1484,1610,1752,1874,2020,2152,2281,2410,2545,2680,2819,2947,3081,3221,3350,3485,3625,3754,3888,4023
6,0,0,0.16854255274546404,0.1722462502654135,0.24,139,274,409,543,678,812,947,1081,1216,1350,1484,1610,1752,1873,2021,2153,2280,2410,2544,2680,2819,2947,3080,3221,3349,3484,3625,3753,3888,4023
7,0,0,0.1656930650897416,0.16948932643531978,0.26,139,274,409,544,679,812,948,1082,1217,1351,1485,1610,1753,1872,2022,2154,2280,2409,2544,2681,2819,2947,3080,3220,3349,3484,3626,3753,3888,4023
8,0,0,0.16278433178997784,0.16667336708746325,0.27,139,275,409,544,679,813,948,1083,1218,1351,1485,1611,1754,1871,2023,2155,2279,2409,2544,2681,2819,2947,3079,3220,3348,3483,3626,3753,3887,4022
9,0,0,0.15983563989889116,0.1638182399880078,0.28,140,275,410,545,680,814,949,1083,1219,1352,1485,1611,1754,1870,2023,2155,2279,2409,2544,2681,2819,2947,3078,3219,3347,3483,3627,3752,3887,4022
10,0,0,0.15687403637753466,0.16094984590526573,0.3,140,275,410,545,680,814,950,1084,1220,1352,1485,1611,1755,1869,2024,2156,2278,2410,2544,2682,2819,2947,3078,3218,3347,3483,3627,3752,3887,4022
11,0,0,0.15395632113297628,0.15812658295008708,0.31,140,275,410,546,680,815,951,1085,1221,1353,1485,1611,1756,1868,2025,2157,2278,2410,2544,2682,2819,2947,3077,3218,3346,3483,3628,3752,3887,4022
12,0,0,0.1511392107132027,0.15539828865098224,0.32,140,276,410,546,681,815,951,1086,1221,1353,1485,1611,1756,1867,2025,2158,2277,2410,2545,2682,2819,2947,3076,3217,3345,3482,3628,3752,3886,4022
13,0,0,0.1484476951812237,0.15280470436197907,0.34,140,276,411,546,681,816,952,1087,1222,1354,1485,1611,1757,1866,2025,2158,2276,2410,2545,2681,2819,2948,3076,3216,3345,3482,3628,3751,3886,4022
14,0,0,0.14587727307646403,0.15033676371956697,0.35,140,276,411,547,682,817,953,1087,1223,1355,1485,1610,1757,1866,2026,2159,2276,2411,2545,2681,2819,2948,3075,3215,3344,3481,3629,3751,3886,4021
15,0,0,0.14341204556599546,0.1479757304090908,0.37,140,276,411,547,682,817,953,1088,1224,1355,1485,1610,1758,1865,2026,2160,2275,2411,2545,2681,2819,2948,3074,3214,3343,3481,3629,3751,3885,4021
16,0,0,0.14105831382440367,0.1457271075517935,0.38,140,276,412,548,683,818,954,1089,1225,1356,1485,1610,1758,1865,2026,2160,2275,2411,2545,2680,2819,2948,3074,3214,3343,3480,3630,3751,3885,4021
17,0,0,0.13883994220163148,0.1436156059293844,0.39,141,277,412,548,683,819,955,1090,1225,1357,1486,1610,1759,1865,2026,2161,2274,2411,2545,2680,2819,2948,3073,3213,3342,3480,3630,3750,3885,4021
18,0,0.016710128047543793,0.13678993007039028,0.1416719721988064,0.41,141,277,412,549,684,820,955,1091,1226,1357,1486,1610,1760,1864,2025,2161,2273,2410,2545,2680,2818,2948,3073,3212,3342,3479,3631,3750,3885,4021
