epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.15426029302824912,0.15216478815721937,0.15,138,272,407,541,675,809,943,1075,1211,1345,1479,1613,1747,1879,2015,2147,2283,2417,2549,2685,2817,2951,3087,3221,3353,3487,3622,3756,3890,4024
1,0,0,0.1515848932240587,0.1494723748503892,0.17,138,273,407,541,675,809,944,1075,1212,1346,1480,1614,1748,1878,2016,2146,2283,2418,2548,2685,2816,2950,3088,3222,3353,3488,3621,3755,3889,4024
2,0,0,0.14901881829498484,0.14688018094725555,0.18,139,273,407,542,676,810,944,1074,1213,1347,1481,1615,1749,1877,2017,2145,2282,2419,2547,2685,2815,2949,3088,3222,3352,3488,3621,3755,3889,4024
3,0,0,0.14656836327169162,0.14441097900095165,0.2,139,273,408,542,676,811,945,1073,1214,1348,1482,1615,1750,1876,2018,2145,2281,2420,2546,2685,2815,2949,3089,3223,3351,3489,3620,3754,3889,4023
4,0,0,0.14435946720548515,0.14219988334095338,0.21,139,273,408,543,677,811,946,1072,1214,1349,1483,1616,1751,1875,2017,2144,2281,2420,2545,2685,2814,2948,3090,3224,3351,3489,3620,3754,3889,4023
5,0,0,0.1424850591242995,0.1403088592320327,0.23,139,274,408,543,677,812,947,1072,1215,1350,1484,1616,1752,1874,2017,2143,2280,2420,2544,2685,2813,2947,3091,3224,3350,3490,3619,3754,3888,4023
6,0,0,0.14103326872030203,0.13886346476698153,0.24,139,274,409,543,678,813,947,1071,1216,1350,1485,1617,1753,1873,2017,2142,2279,2420,2543,2685,2812,2946,3092,3225,3349,3490,3619,3753,3888,4023
7,0,0,0.14004373289909944,0.13788492255806664,0.26,139,274,409,544,679,813,948,1070,1217,1351,1486,1618,1754,1872,2016,2142,2278,2419,2542,2685,2811,2946,3092,3225,3349,3490,3618,3753,3888,4023
8,0,0,0.13944799536665775,0.13730417661178415,0.27,139,275,409,544,679,814,949,1070,1218,1352,1487,1618,1755,1872,2015,2141,2277,2419,2542,2685,2810,2945,3093,3224,3348,3489,3618,3753,3887,4022
9,0,0,0.13900091195107517,0.13686065802270542,0.28,140,275,410,545,680,815,950,1069,1219,1353,1488,1619,1756,1871,2014,2141,2277,2419,2541,2684,2809,2944,3094,3224,3347,3489,3617,3752,3887,4022
10,0,0,0.13853607781928023,0.13638259570081643,0.3,140,275,410,545,680,815,950,1069,1220,1353,1488,1620,1757,1870,2014,2140,2276,2419,2540,2684,2809,2944,3094,3224,3347,3489,3617,3752,3887,4022
11,0,0,0.13807048144567882,0.1358733743931825,0.31,140,275,410,546,681,816,951,1069,1220,1354,1489,1620,1758,1869,2013,2140,2275,2418,2539,2684,2808,2943,3095,3223,3346,3488,3617,3752,3886,4022
12,0,0,0.13771103708288823,0.13548001006077656,0.32,140,276,411,546,681,817,952,1068,1221,1355,1489,1621,1758,1869,2012,2140,2274,2418,2538,2683,2807,2942,3096,3223,3346,3488,3616,3751,3886,4022
13,0,0,0.13740866835623877,0.1351496780319168,0.34,140,276,411,547,682,817,952,1068,1222,1355,1490,1621,1759,1868,2011,2139,2274,2418,2537,2683,2806,2942,3096,3222,3345,3487,3616,3751,3886,4022
14,0,0,0.13711331516701356,0.13482696408832878,0.35,140,276,411,547,683,818,953,1068,1223,1356,1490,1622,1760,1867,2010,2139,2273,2418,2536,2682,2806,2941,3096,3222,3344,3487,3615,3751,3886,4021
15,0,0,0.13681805954777637,0.1345068894238462,0.37,140,276,412,548,683,818,954,1068,1224,1356,1491,1623,1761,1866,2010,2139,2272,2418,2535,2682,2805,2941,3097,3221,3344,3486,3615,3750,3885,4021
