epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.17524018196828037,0.1768278963027342,0.15,264,524,784,1043,1301,1561,1823,2080,2340,2599,2861,3119,3379,3638,3899
1,0,0,0.16999385120512675,0.17167039635593398,0.16,264,524,784,1044,1300,1560,1823,2080,2339,2598,2862,3118,3378,3638,3899
2,0,0,0.16497681363612293,0.1667503870608543,0.17,265,525,785,1045,1300,1559,1824,2080,2339,2597,2863,3117,3377,3637,3899
3,0,0,0.16022502190211352,0.16210176266181653,0.18,265,525,785,1045,1299,1558,1826,2081,2338,2596,2863,3117,3377,3637,3899
4,0,0,0.15577346135663542,0.15775828161922215,0.2,265,526,786,1046,1298,1557,1827,2081,2338,2595,2864,3116,3376,3636,3900
5,0,0,0.15165658174074065,0.15375190780200335,0.21,265,526,787,1047,1298,1556,1828,2082,2337,2595,2865,3116,3375,3636,3900
6,0,0,0.1479023648341526,0.15010859934142937,0.22,266,527,787,1048,1297,1555,1829,2083,2337,2594,2866,3115,3375,3635,3900
7,0,0,0.1445364886700546,0.1468503956781615,0.24,266,527,788,1048,1297,1554,1830,2084,2336,2593,2867,3114,3374,3635,3900
8,0,0,0.14158009991280365,0.14399675177389218,0.25,266,527,788,1049,1296,1554,1831,2085,2336,2592,2868,3114,3373,3634,3901
9,0,0,0.13904736281100524,0.14156154856456832,0.26,266,528,789,1049,1296,1553,1832,2086,2335,2592,2868,3113,3373,3634,3901
10,0,0,0.1369506708089542,0.13955505957161718,0.27,266,528,789,1050,1296,1552,1832,2087,2335,2591,2869,3113,3372,3634,3901
11,0.013656093058490248,0.020306601453115025,0.13529089824622573,0.13797512437172366,0.29,267,529,790,1051,1295,1551,1833,2088,2335,2590,2870,3112,3371,3633,3901
12,0.03159928822077007,0.03678027762219527,0.13405467210604274,0.13681016318258588,0.3,267,529,791,1051,1295,1550,1834,2089,2335,2589,2871,3111,3371,3633,3901
13,0.043709846429285215,0.04767298923373553,0.13321381830826887,0.13603440398852387,0.31,267,529,791,1052,1295,1550,1835,2090,2334,2589,2871,3111,3370,3632,3901
14,0.050784653289142945,0.05380447358550444,0.13272012274813408,0.13559577785293447,0.32,267,530,791,1052,1294,1549,1836,2091,2334,2588,2872,3110,3369,3632,3901
15,0.05379706389754435,0.05603666233181093,0.13250936245679476,0.1354357326974941,0.33,268,530,792,1053,1294,1548,1837,2092,2334,2587,2872,3109,3369,3631,3902
16,0.05371435596574792,0.05541197106548823,0.13251514666506628,0.13548053937648982,0.35,268,530,792,1053,1294,1548,1837,2093,2333,2587,2873,3108,3368,3631,3902
17,0.05143977212698092,0.0527591835050486,0.1326743206503651,0.13567064993671096,0.36,268,531,792,1054,1294,1547,1838,2094,2333,2586,2873,3107,3367,3631,3902
18,0.04776113641137958,0.04882179948655918,0.13293132655422088,0.13595232718272748,0.37,268,531,792,1054,1294,1547,1838,2094,2332,2585,2874,3106,3367,3630,3901
19,0.04334396037776089,0.04423277880201326,0.13323929175431798,0.1362798867781804,0.38,268,531,792,1054,1294,1546,1839,2095,2332,2585,2874,3106,3366,3630,3901
