epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.13944386790776128,0.12909819299914738,0.16,164,324,484,644,804,964,1123,1283,1443,1603,1761,1920,2082,2240,2400,2559,2719,2879,3039,3199,3359,3518,3678,3838,3998
1,0,0,0.138627401124318,0.12830900784054416,0.17,164,324,484,644,804,964,1124,1284,1444,1604,1760,1920,2083,2239,2399,2558,2718,2878,3038,3198,3358,3518,3678,3838,3998
2,0.0012126599167573415,0.008516892295164613,0.13797112835468248,0.12768911353066006,0.18,164,325,485,645,805,965,1125,1285,1445,1605,1759,1919,2084,2238,2398,2557,2717,2877,3037,3197,3357,3517,3677,3837,3998
3,0.008550182532277129,0.015688305719360973,0.1374633946243872,0.127226483875282,0.2,165,325,485,645,806,966,1126,1286,1446,1606,1758,1918,2084,2237,2397,2556,2716,2876,3036,3196,3357,3517,3677,3837,3997
4,0.013870139591526831,0.020620220724369864,0.1370940982426363,0.12690735505408945,0.21,165,325,486,646,806,966,1127,1287,1447,1607,1757,1918,2085,2236,2396,2555,2715,2875,3036,3196,3356,3516,3676,3837,3997
5,0.01742662759607161,0.02359832852293553,0.1368466596352865,0.12671425428070826,0.23,165,326,486,647,807,967,1127,1287,1448,1608,1756,1917,2086,2235,2395,2554,2714,2874,3035,3195,3355,3516,3676,3836,3997
6,0.019569677509513883,0.025034318824267765,0.13669734514797138,0.12662104677090294,0.24,165,326,486,647,808,968,1128,1288,1449,1609,1756,1917,2087,2234,2394,2553,2714,2874,3034,3194,3355,3515,3676,3836,3997
7,0.020685941563706067,0.025384041306159233,0.1366194977847743,0.12659832453272524,0.25,165,326,487,648,808,969,1129,1289,1450,1609,1756,1916,2088,2234,2393,2552,2713,2873,3033,3193,3354,3514,3675,3836,3997
8,0.021155615094913705,0.02510191731822431,0.13658673179477115,0.12661664828749794,0.27,165,326,487,648,809,970,1130,1290,1450,1610,1756,1916,2089,2233,2392,2551,2712,2872,3032,3192,3353,3514,3675,3835,3997
9,0.02132524491688581,0.02461527628330351,0.13657490110940163,0.12664824336373975,0.28,166,327,488,649,809,970,1130,1291,1451,1611,1756,1916,2090,2232,2391,2550,2711,2871,3031,3192,3353,3513,3674,3835,3996
10,0.021481310901123707,0.0242544915500581,0.13656401051792347,0.1266716698183398,0.29,166,327,488,649,810,971,1131,1292,1452,1612,1756,1916,2090,2231,2390,2549,2710,2870,3030,3191,3352,3513,3674,3835,3996
11,0.021817792089034005,0.024240833034700926,0.13654052834777924,0.12667255208601588,0.31,166,327,489,650,811,972,1132,1292,1453,1613,1757,1916,2091,2230,2389,2548,2709,2869,3030,3190,3351,3512,3673,3835,3996
12,0.022455900984514998,0.024700419972628174,0.13649598092495702,0.126642720677558,0.32,166,328,489,650,811,973,1133,1293,1454,1614,1757,1916,2092,2229,2388,2547,2708,2868,3029,3189,3351,3512,3673,3834,3996
13,0.023445598446645843,0.025670149215698435,0.13642686612702049,0.12657974796740357,0.33,166,328,490,651,812,973,1133,1294,1455,1615,1758,1917,2093,2228,2388,2546,2707,2867,3028,3189,3350,3511,3672,3834,3996
14,0.02478244467513324,0.02714793669867699,0.13633346082634587,0.1264837169924627,0.35,166,328,490,651,813,974,1134,1295,1456,1615,1758,1917,2094,2227,2387,2545,2706,2866,3027,3188,3349,3510,3672,3834,3995
15,0.026414164457155276,0.0290670757787993,0.1362193591875884,0.1263588936514594,0.36,167,329,490,652,813,975,1135,1295,1457,1616,1759,1917,2095,2226,2386,2544,2705,2865,3026,3187,3349,3510,3671,3833,3995
16,0.0282642883710722,0.0313158861829832,0.13608986082552949,0.12621247580183187,0.37,167,329,491,653,814,976,1135,1296,1458,1617,1759,1918,2096,2225,2385,2543,2704,2864,3025,3187,3348,3509,3671,3833,3995
17,0.030239558474620343,0.03378421197078152,0.13595147773525995,0.12605157733079383,0.39,167,329,491,653,815,976,1136,1297,1459,1618,1760,1918,2097,2224,2384,2542,2703,2863,3024,3186,3347,3509,3670,3833,3995
18,0.032244471802165164,0.03634532547800806,0.13581086212273027,0.12588439941258286,0.4,167,329,492,654,815,977,1137,1298,1460,1619,1761,1919,2098,2223,2383,2541,2702,2862,3023,3185,3347,3508,3670,3832,3995
19,0.03424085009082867,0.0389268985747272,0.13567071858253374,0.12571567312738124,0.41,167,330,492,654,816,978,1138,1299,1461,1620,1762,1919,2099,2223,2383,2540,2701,2861,3022,3184,3346,3508,3669,3832,3994
20,0.03621010069806618,0.041509158392256995,0.13553231982925296,0.12554666815873053,0.43,167,330,493,655,816,979,1138,1299,1462,1620,1763,1920,2100,2222,2382,2539,2700,2860,3021,3184,3345,3507,3669,3832,3994
21,0.038140685728726864,0.044053109178120775,0.13539651039085537,0.12537995349477452,0.44,167,330,493,655,817,979,1139,1300,1463,1621,1763,1920,2101,2221,2381,2538,2699,2859,3021,3183,3345,3507,3668,3831,3994
22,0.0400342606536056,0.04656984576068601,0.13526316724670284,0.1252147945058247,0.45,168,331,494,656,818,980,1140,1301,1463,1622,1764,1921,2102,2220,2380,2537,2698,2858,3020,3182,3344,3506,3668,3831,3994
23,0.04187938839810135,0.04903284314899947,0.13513311783510795,0.1250529624079775,0.47,168,331,494,656,818,981,1140,1302,1464,1623,1765,1921,2103,2219,2379,2536,2698,2857,3019,3182,3343,3505,3668,3831,3994
24,0.043694885954900564,0.05145847339573573,0.1350050195891055,0.12489337023964754,0.48,168,331,494,657,819,981,1141,1302,1465,1624,1766,1922,2104,2218,2378,2536,2697,2856,3018,3181,3343,3505,3667,3830,3993
25,0.04551076469919013,0.05382901375504068,0.1348767858728182,0.12473720627579175,0.49,168,332,495,658,820,982,1142,1303,1466,1625,1767,1922,2105,2218,2377,2535,2696,2855,3017,3180,3342,3504,3667,3830,3993
26,0.04736298594883914,0.056182664833334894,0.1347458520840945,0.12458196790038899,0.5,168,332,495,658,820,983,1142,1304,1467,1626,1767,1922,2106,2217,2376,2534,2695,2854,3016,3180,3341,3504,3666,3830,3993
27,0.04928068520139883,0.058560285013871116,0.13461016243490112,0.1244249490319608,0.52,168,332,496,659,821,984,1143,1305,1468,1626,1768,1923,2107,2216,2375,2533,2694,2853,3016,3179,3341,3503,3666,3829,3993
28,0.05128480258335655,0.06098937667287785,0.13446820652732447,0.12426432547218937,0.53,169,333,496,659,822,984,1144,1306,1469,1627,1769,1923,2108,2215,2374,2532,2693,2852,3015,3178,3340,3502,3665,3829,3993
29,0.05338548218310013,0.06344906056834021,0.1343192503299228,0.12410146781694441,0.54,169,333,497,660,822,985,1144,1306,1470,1628,1769,1923,2108,2215,2374,2531,2692,2851,3014,3178,3340,3502,3665,3829,3992
30,0.055585652701684474,0.06593677311048918,0.134163069216506,0.12393653633576956,0.56,169,333,497,660,823,986,1145,1307,1470,1629,1770,1923,2109,2214,2373,2530,2691,2850,3014,3177,3339,3501,3664,3828,3992
31,0.057865333215829984,0.06847590473029352,0.1340010418548933,0.12376796512536935,0.57,169,333,497,661,824,986,1146,1308,1471,1630,1771,1923,2110,2213,2372,2529,2690,2849,3013,3176,3338,3501,3664,3828,3992
32,0.060189228724779054,0.07103727841461205,0.13383567304419738,0.12359769090284448,0.58,169,334,498,661,824,987,1147,1309,1472,1631,1771,1924,2111,2213,2371,2528,2689,2848,3012,3176,3338,3500,3663,3828,3992
33,0.06255161958235844,0.07356445689635671,0.13366736146362018,0.12342945295975934,0.6,169,334,498,662,825,987,1147,1310,1473,1632,1772,1924,2111,2212,2370,2527,2688,2847,3012,3175,3337,3500,3663,3827,3992
34,0.06495212955103524,0.07606946184199614,0.13349610993525443,0.12326247007563829,0.61,170,334,499,663,826,988,1148,1310,1474,1633,1772,1924,2112,2212,2369,2526,2687,2846,3011,3175,3336,3499,3662,3827,3991
35,0.06736279081294227,0.07854626646565621,0.1333239189440312,0.12309714456067601,0.62,170,335,499,663,826,989,1149,1311,1475,1634,1773,1924,2112,2211,2368,2525,2686,2845,3011,3174,3336,3498,3662,3827,3991
36,0.06971944520764484,0.08094300655564501,0.13315536616098522,0.12293695278050784,0.63,170,335,500,664,827,989,1150,1312,1476,1634,1773,1923,2113,2210,2366,2524,2685,2844,3011,3173,3335,3498,3661,3826,3991
37,0.0719593787361611,0.08320148381449632,0.13299495422007757,0.12278580217061397,0.65,170,335,500,664,828,990,1150,1313,1476,1635,1773,1923,2114,2210,2365,2523,2684,2843,3011,3173,3335,3497,3661,3826,3991
38,0.0740664425598192,0.08531911485619503,0.1328438904074369,0.12264391600195136,0.66,170,336,500,665,828,990,1151,1313,1477,1636,1774,1923,2114,2209,2364,2522,2683,2842,3011,3172,3334,3497,3660,3826,3991
39,0.07604932854479385,0.08735292682164253,0.132701575013827,0.12250749122938027,0.67,170,336,501,665,829,991,1152,1314,1478,1637,1774,1923,2114,2209,2363,2521,2682,2841,3010,3171,3334,3496,3660,3825,3990
40,0.07798854908879915,0.08938272824945903,0.1325622472882054,0.12237118073680539,0.69,171,336,501,666,830,991,1153,1315,1479,1638,1775,1923,2115,2208,2362,2520,2682,2840,3010,3171,3333,3495,3660,3825,3990
41,0.07999339532183158,0.09157543994227957,0.13241804674404464,0.12222376143286748,0.7,171,337,502,666,830,992,1153,1316,1480,1639,1775,1923,2115,2208,2361,2519,2681,2839,3010,3170,3333,3495,3659,3825,3990
42,0.08213671770108966,0.09402399984150633,0.13226369761748655,0.12205893272762784,0.71,171,337,502,667,831,992,1154,1317,1481,1639,1776,1923,2116,2207,2360,2518,2680,2838,3009,3169,3332,3494,3659,3824,3990
43,0.08442366356634867,0.09672777757843332,0.13209883297593153,0.12187665837333368,0.73,171,337,502,668,832,993,1155,1317,1482,1640,1776,1923,2116,2207,2359,2517,2679,2837,3009,3169,3332,3493,3658,3824,3990
44,0.0868164600894964,0.09963085119398973,0.13192609600501387,0.12168064484441608,0.74,171,338,503,668,832,993,1156,1318,1483,1641,1777,1923,2116,2206,2358,2516,2678,2836,3008,3168,3331,3493,3658,3824,3989
45,0.08925278229719735,0.10263539351575768,0.13175000109618257,0.12147745361114134,0.75,171,338,503,669,833,994,1156,1319,1483,1642,1777,1923,2116,2206,2357,2515,2677,2836,3007,3167,3331,3492,3657,3824,3989
46,0.09167057260436651,0.10564419687250282,0.1315750012268749,0.12127363011564138,0.76,172,338,504,669,834,994,1157,1320,1484,1643,1778,1923,2117,2205,2356,2514,2676,2835,3006,3167,3331,3492,3656,3823,3989
47,0.09403122407753195,0.1085876239692315,0.13140391453176903,0.12107390194940819,0.78,172,339,504,670,835,994,1158,1320,1485,1643,1778,1922,2117,2205,2355,2513,2675,2834,3005,3166,3330,3491,3656,3823,3989
48,0.09632887419404057,0.11142462281711973,0.13123718210482135,0.12088108616125476,0.79,172,339,505,670,835,995,1159,1321,1486,1644,1779,1922,2117,2204,2354,2512,2674,2833,3004,3165,3330,3490,3655,3823,3989
49,0.09858418589366269,0.11415539455355583,0.13107331423560342,0.12069519658885305,0.8,172,339,505,671,836,995,1159,1322,1487,1645,1779,1922,2117,2204,2353,2511,2673,2832,3004,3164,3329,3490,3655,3822,3988
50,0.1008418336257978,0.11682216614007479,0.13090907049976658,0.12051338665155997,0.82,172,340,505,671,837,996,1160,1323,1488,1645,1780,1922,2117,2203,2352,2510,2672,2831,3003,3164,3329,3489,3654,3822,3988
51,0.10314866597226169,0.11946373084099482,0.13074103740987528,0.12033302794620926,0.83,172,340,506,672,837,996,1161,1324,1489,1646,1780,1922,2118,2203,2351,2509,2671,2830,3002,3163,3329,3489,3654,3822,3988
52,0.10552744925808843,0.12210301289842307,0.13056753125273135,0.12015254578008656,0.84,173,340,506,672,838,996,1162,1324,1490,1647,1780,1922,2118,2203,2350,2508,2670,2829,3001,3162,3329,3488,3653,3821,3988
53,0.10797524713447015,0.12474499654648596,0.1303887587448601,0.11997161355641586,0.85,173,341,507,673,839,997,1162,1325,1491,1647,1781,1921,2118,2202,2349,2507,2670,2828,3000,3161,3328,3487,3653,3821,3988
54,0.11046694394940337,0.12737370963244143,0.13020652213426387,0.11979132545118526,0.87,173,341,507,674,840,997,1163,1326,1491,1648,1781,1921,2118,2202,2348,2506,2669,2827,2999,3160,3328,3487,3652,3821,3987
55,0.11297118577307896,0.12997694980472718,0.13002311327989594,0.11961250192702208,0.88,173,341,507,674,840,997,1164,1327,1492,1649,1781,1921,2118,2202,2347,2505,2668,2826,2998,3160,3328,3486,3652,3821,3987
56,0.11546430279290376,0.1325534534765137,0.12984026305133461,0.11943526262940471,0.89,173,342,508,675,841,997,1165,1328,1493,1649,1781,1920,2118,2202,2346,2504,2667,2825,2997,3159,3328,3485,3651,3820,3987
57,0.11794180068360216,0.1351232167373253,0.12965828985998723,0.11925822457530665,0.91,173,342,508,675,842,998,1166,1328,1494,1650,1782,1920,2118,2201,2345,2503,2666,2824,2996,3158,3327,3485,3651,3820,3987
58,0.12041707166931293,0.13772790519530553,0.12947624793129836,0.11907850662904099,0.92,174,342,509,676,842,998,1166,1329,1495,1651,1782,1920,2118,2201,2345,2501,2665,2823,2996,3157,3327,3484,3650,3820,3987
59,0.12291571331252671,0.14041386999026806,0.12929220652147408,0.11889289678217228,0.93,174,343,509,676,843,998,1167,1330,1496,1651,1782,1920,2118,2201,2344,2500,2664,2822,2995,3156,3327,3484,3650,3819,3986
60,0.12545405654020203,0.14321080532146335,0.12910498125452222,0.11869931174436654,0.95,174,343,509,677,844,998,1168,1331,1497,1652,1782,1920,2118,2201,2343,2499,2663,2821,2994,3156,3327,3483,3649,3819,3986
61,0.1280339735901691,0.14611973339561068,0.12891441377162266,0.11849763776490974,0.96,174,344,510,677,844,998,1169,1331,1498,1652,1783,1919,2118,2201,2342,2498,2662,2820,2993,3155,3327,3482,3649,3819,3986
62,0.13064545878473777,0.14911064455766065,0.12872121998490918,0.11828992382859896,0.97,174,344,510,678,845,999,1169,1332,1499,1653,1783,1919,2118,2201,2341,2497,2661,2819,2992,3154,3327,3482,3648,3819,3986
63,0.13330165314709108,0.1521694924021857,0.128524431547226,0.11807711610265878,0.98,175,344,510,678,846,999,1170,1333,1500,1654,1783,1919,2118,2201,2340,2496,2660,2818,2991,3153,3327,3481,3648,3818,3986
64,0.1361500397100479,0.1554254402806049,0.12831305798327033,0.1178501665236879,1.0,175,345,511,679,847,999,1171,1334,1500,1654,1783,1919,2118,2201,2339,2495,2659,2817,2989,3152,3327,3480,3647,3818,3985
65,0.139309158495578,0.1590011712832755,0.12807822158575285,0.11760042872484552,1.01,175,345,511,679,847,999,1172,1335,1501,1655,1783,1919,2118,2200,2338,2494,2658,2816,2988,3151,3327,3480,3647,3818,3985
66,0.14274201957922172,0.16285510791342617,0.12782253990753029,0.11733065841348676,1.02,175,345,511,680,848,999,1172,1335,1502,1655,1784,1918,2118,2200,2337,2493,2657,2815,2987,3151,3327,3479,3646,3818,3985
67,0.14631181022429485,0.16681017792648867,0.127556131689901,0.1170531734856711,1.04,175,346,512,680,849,999,1173,1336,1503,1656,1784,1918,2118,2200,2336,2492,2656,2815,2986,3150,3327,3479,3646,3817,3985
68,0.14982127159652003,0.17058324906689148,0.1272936728371936,0.11678783691164325,1.05,175,346,512,681,849,999,1174,1337,1504,1656,1784,1918,2118,2199,2335,2491,2655,2814,2985,3149,3327,3478,3645,3817,3985
69,0.15306546430931245,0.17410241960905293,0.12705056779097293,0.11653980635694389,1.06,176,346,513,681,850,999,1175,1338,1504,1657,1783,1917,2118,2199,2334,2490,2654,2813,2983,3148,3328,3477,3645,3817,3984
70,0.15606103863127452,0.17718169651189997,0.126825686828574,0.116322351790228,1.08,176,347,513,682,851,999,1176,1338,1505,1657,1783,1917,2118,2199,2333,2489,2653,2812,2982,3147,3328,3477,3644,3817,3984
71,0.1589696064866961,0.1800766051685314,0.12660695343168663,0.11611754808213998,1.09,176,347,513,682,851,999,1176,1339,1506,1658,1783,1916,2118,2199,2332,2488,2652,2811,2981,3146,3328,3476,3643,3817,3984
72,0.16181723798682135,0.1828496655080719,0.1263924321424941,0.11592101950354837,1.1,176,348,513,683,852,999,1177,1340,1507,1658,1783,1916,2118,2198,2331,2487,2651,2810,2980,3146,3328,3475,3643,3816,3984
73,0.16459605874048377,0.1855344951402046,0.1261827422856301,0.11573043024533271,1.11,176,348,514,683,853,999,1178,1341,1507,1659,1783,1916,2118,2198,2330,2486,2650,2809,2978,3145,3328,3475,3642,3816,3984
74,0.16733029371457342,0.18822170877917488,0.12597608196551321,0.11553934926510671,1.13,176,348,514,683,854,998,1179,1342,1508,1659,1782,1916,2118,2199,2329,2485,2649,2808,2977,3144,3329,3474,3642,3816,3983
75,0.17008242534825624,0.19103596010176382,0.12576771953619184,0.11533890444489708,1.14,177,349,514,684,854,998,1179,1342,1509,1659,1782,1915,2118,2199,2328,2484,2648,2807,2976,3143,3329,3474,3641,3816,3983
76,0.17289738742389182,0.19404871652314626,0.12555424184971117,0.11512393427463229,1.15,177,349,515,684,855,998,1180,1343,1510,1660,1782,1915,2118,2199,2328,2483,2647,2806,2975,3142,3329,3473,3641,3815,3983
77,0.17576109874519452,0.1972347686682736,0.12533670020505966,0.11489615266607989,1.17,177,349,515,685,856,998,1181,1344,1511,1660,1782,1915,2118,2199,2327,2482,2646,2805,2974,3142,3330,3472,3640,3815,3983
78,0.17861875608095346,0.20048544702214877,0.12511924182206943,0.11466328493901953,1.18,177,350,515,685,856,997,1182,1345,1512,1661,1782,1915,2118,2200,2326,2481,2645,2804,2972,3141,3330,3472,3640,3815,3983
79,0.18142560148085896,0.2036941441824135,0.1249052709515329,0.11443297091547498,1.19,177,350,516,685,857,997,1183,1346,1513,1661,1782,1915,2118,2200,2325,2479,2644,2803,2971,3140,3331,3471,3639,3815,3982
80,0.184184389773,0.20680853029429758,0.12469461509175439,0.11420897719899807,1.2,178,351,516,686,858,997,1183,1346,1514,1661,1783,1915,2118,2200,2324,2478,2644,2802,2970,3139,3331,3470,3639,3815,3982
81,0.18693853522424997,0.20982326529456163,0.12448396186357856,0.11399172504277123,1.22,178,351,516,686,859,996,1184,1347,1515,1662,1783,1915,2118,2201,2323,2477,2643,2801,2969,3138,3332,3470,3638,3815,3982
82,0.18972585134062525,0.21275892468771995,0.12427039602266136,0.11377977562488419,1.23,178,351,516,686,859,996,1185,1348,1516,1662,1783,1914,2118,2202,2322,2476,2642,2800,2968,3138,3332,3469,3637,3814,3982
83,0.19254642017427726,0.2156177691715443,0.12405391754112285,0.11357299872913257,1.24,178,352,517,687,860,996,1186,1349,1517,1663,1783,1914,2118,2202,2322,2475,2641,2799,2966,3137,3333,3469,3637,3814,3982
84,0.195366001745352,0.21838900176031673,0.12383713208121079,0.11337219073822244,1.26,178,352,517,687,861,995,1186,1350,1518,1663,1783,1914,2118,2203,2321,2474,2640,2798,2965,3136,3333,3468,3636,3814,3981
85,0.1981502662994642,0.22108386859868134,0.12362268987981224,0.11317658110543878,1.27,179,353,517,687,861,995,1187,1351,1519,1664,1783,1914,2118,2204,2320,2473,2639,2797,2964,3135,3334,3467,3636,3814,3981
86,0.20089925749503112,0.2237708530149971,0.12341059937882196,0.11298119746152789,1.28,179,353,517,687,862,994,1188,1351,1520,1664,1783,1914,2118,2205,2319,2472,2638,2796,2963,3134,3335,3467,3635,3814,3981
87,0.20364334082725188,0.22652899130218385,0.12319852173308496,0.11278030192271857,1.3,179,353,518,687,863,994,1189,1352,1521,1664,1784,1914,2119,2206,2318,2471,2637,2795,2962,3134,3335,3466,3635,3814,3981
88,0.20640584082371494,0.2294042154330983,0.12298465851247156,0.11257048127580484,1.31,179,354,518,688,863,993,1190,1353,1522,1665,1784,1914,2119,2207,2317,2470,2637,2794,2960,3133,3336,3465,3634,3813,3981
89,0.20918425956506526,0.2323894291967581,0.12276917865586871,0.11235222846814542,1.32,179,354,518,688,864,992,1190,1354,1523,1665,1784,1914,2119,2208,2317,2469,2636,2793,2959,3132,3337,3465,3633,3813,3980
90,0.21195870334354294,0.2354312366255683,0.12255362770384448,0.11212939389363154,1.33,179,355,518,688,865,992,1191,1355,1524,1666,1784,1914,2119,2209,2316,2468,2635,2792,2958,3131,3337,3464,3633,3813,3980
91,0.21471862172230083,0.2384594764899879,0.12233883506212667,0.11190712259821115,1.35,180,355,518,688,865,991,1192,1356,1525,1666,1785,1914,2119,2210,2315,2467,2634,2791,2957,3131,3338,3464,3632,3813,3980
92,0.21747647624738053,0.24143576378111253,0.12212382860119748,0.1116882280858072,1.36,180,355,519,688,866,990,1193,1357,1526,1667,1785,1914,2119,2212,2314,2466,2633,2790,2956,3130,3339,3463,3632,3813,3980
93,0.2202560169211304,0.24436254880267305,0.1219067393141282,0.11147255479988669,1.37,180,356,519,688,867,990,1193,1357,1527,1667,1785,1914,2119,2213,2314,2465,2632,2789,2955,3129,3339,3462,3631,3813,3979
