epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.14413356841267147,0.13372265775791584,0.15,138,272,407,541,675,809,943,1077,1211,1345,1479,1613,1747,1879,2013,2147,2281,2415,2549,2685,2819,2953,3085,3219,3353,3489,3623,3756,3890,4024
1,0,0,0.14098903109363994,0.13020167254259588,0.17,138,273,407,541,675,809,943,1078,1212,1346,1480,1614,1748,1878,2012,2146,2281,2414,2548,2685,2819,2954,3084,3219,3353,3489,3623,3757,3889,4024
2,0,0,0.1381721896261058,0.12701789964104915,0.18,139,273,407,542,676,810,944,1078,1213,1347,1481,1614,1749,1877,2011,2145,2281,2413,2547,2685,2818,2955,3084,3218,3352,3490,3624,3757,3889,4024
3,0.016369419136240793,0.007588851226832394,0.13571198216568145,0.12420659170688732,0.19,139,273,408,542,676,811,944,1079,1214,1348,1482,1615,1750,1876,2010,2145,2282,2412,2546,2685,2818,2955,3083,3217,3351,3490,3624,3758,3889,4023
4,0.04627675423937916,0.04571883345993,0.13363288200307474,0.12179712243510739,0.21,139,273,408,543,677,811,945,1080,1214,1348,1483,1616,1751,1875,2009,2144,2282,2411,2546,2684,2818,2956,3082,3216,3351,3491,3624,3758,3889,4023
5,0.07010484089087288,0.07649910778097913,0.1319529685047186,0.11981673773035477,0.22,139,274,408,543,678,812,945,1081,1215,1349,1484,1616,1751,1874,2008,2143,2282,2411,2545,2684,2817,2957,3081,3216,3350,3491,3625,3758,3888,4023
6,0.08800560970194027,0.10011903840247571,0.1306767256549285,0.11827456611635559,0.24,139,274,409,543,678,813,945,1081,1216,1350,1485,1617,1752,1873,2007,2142,2282,2410,2544,2683,2817,2957,3080,3215,3350,3491,3625,3759,3888,4023
7,0.10031950657926869,0.11693177823274381,0.12979151449709933,0.11716447842488462,0.25,139,274,409,544,679,813,945,1082,1217,1351,1486,1617,1753,1872,2006,2142,2281,2409,2543,2683,2816,2958,3080,3214,3349,3491,3626,3759,3888,4023
8,0.10758080401262515,0.12754973823722415,0.12926669013351014,0.11645796110475296,0.27,139,274,409,544,679,814,945,1083,1218,1352,1486,1618,1754,1871,2005,2141,2281,2408,2542,2683,2815,2958,3079,3213,3348,3491,3626,3759,3887,4022
9,0.11053217471496701,0.13284411087824477,0.12905275804546137,0.11610406882377038,0.28,140,275,410,545,680,815,945,1083,1219,1353,1487,1618,1754,1871,2004,2141,2281,2407,2541,2682,2815,2958,3078,3213,3348,3491,3627,3759,3887,4022
10,0.11009890957025337,0.1338898243342801,0.12908418974223934,0.11603404053076362,0.29,140,275,410,545,680,815,945,1084,1220,1354,1488,1619,1755,1870,2003,2140,2280,2406,2540,2681,2814,2958,3077,3212,3347,3491,3627,3759,3887,4022
11,0.1073921306371527,0.13196403771682264,0.1292803566514303,0.11616297140679516,0.31,140,275,411,546,681,816,945,1084,1220,1355,1489,1619,1755,1869,2003,2139,2280,2405,2539,2681,2813,2958,3077,3211,3346,3491,3627,3759,3887,4022
12,0.10355744261250832,0.12843584134745445,0.1295577549247191,0.11639880374159785,0.32,140,276,411,546,682,817,945,1085,1221,1356,1489,1620,1756,1869,2002,2139,2279,2404,2538,2680,2812,2958,3076,3210,3346,3490,3627,3759,3886,4022
13,0.0996324292876617,0.12454046322876422,0.12984108075176662,0.11665863464655793,0.34,140,276,411,547,682,817,944,1085,1222,1357,1490,1620,1756,1869,2001,2139,2279,2403,2537,2679,2811,2958,3076,3210,3345,3490,3627,3759,3886,4022
14,0.0964660088592203,0.1212818619087187,0.13006918306517365,0.11687553923910864,0.35,140,276,412,547,683,818,944,1086,1223,1358,1490,1621,1756,1868,2000,2138,2278,2402,2536,2678,2810,2958,3075,3209,3344,3489,3627,3759,3886,4021
15,0.09460438850271014,0.11933407978083466,0.13020311027223722,0.11700500344847788,0.36,140,276,412,547,683,819,943,1086,1224,1359,1490,1621,1756,1868,2000,2138,2278,2401,2535,2677,2809,2958,3074,3208,3344,3489,3627,3759,3886,4021
16,0.09428494975726587,0.1189915576710402,0.13022608318145676,0.11702775796562101,0.38,140,277,412,548,684,819,943,1087,1224,1360,1491,1622,1756,1868,1999,2138,2277,2400,2534,2676,2808,2957,3074,3207,3343,3488,3627,3758,3886,4021
