epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.1917786673082428,0.19029128106688417,0.15,138,272,407,541,674,809,943,1075,1211,1343,1479,1611,1745,1881,2015,2147,2283,2415,2549,2685,2819,2953,3085,3219,3353,3487,3622,3756,3890,4024
1,0,0,0.18543381508990003,0.18386293521824149,0.16,138,273,407,541,674,809,944,1075,1212,1342,1480,1610,1745,1882,2016,2146,2283,2414,2548,2685,2820,2954,3084,3219,3353,3487,3621,3755,3889,4024
2,0,0,0.17943458795194198,0.17779733779234178,0.18,139,273,407,542,674,810,944,1074,1213,1342,1481,1610,1745,1883,2017,2145,2282,2413,2547,2685,2820,2955,3084,3218,3352,3486,3621,3755,3889,4024
3,0,0,0.17382971087814592,0.17213299742848756,0.19,139,273,408,542,674,811,945,1073,1214,1342,1482,1610,1745,1884,2018,2145,2282,2412,2546,2685,2820,2956,3083,3217,3352,3486,3620,3754,3889,4023
4,0,0,0.1686844769179044,0.16693265868907306,0.21,139,273,408,543,675,811,945,1073,1214,1342,1483,1610,1746,1885,2019,2144,2282,2411,2545,2685,2821,2956,3082,3216,3351,3485,3620,3754,3889,4023
5,0,0,0.16405539270174316,0.16226582848100388,0.22,139,274,408,543,675,812,946,1072,1215,1342,1484,1610,1746,1886,2020,2144,2281,2411,2544,2684,2822,2957,3081,3216,3351,3485,3619,3754,3888,4023
6,0,0,0.15993600331948168,0.15811508578291786,0.23,139,274,409,543,676,813,946,1072,1216,1343,1485,1610,1746,1887,2021,2143,2281,2410,2543,2684,2822,2958,3081,3215,3350,3484,3619,3753,3888,4023
7,0,0,0.1562431631976703,0.15438035927670732,0.25,139,274,409,544,676,813,947,1071,1217,1344,1486,1611,1746,1888,2021,2143,2280,2409,2543,2683,2823,2959,3080,3214,3349,3484,3618,3753,3888,4023
8,0,0,0.15288606730447843,0.15098575401209338,0.26,139,275,409,544,677,814,947,1071,1218,1344,1487,1611,1746,1889,2022,2142,2280,2408,2542,2683,2824,2959,3080,3213,3349,3483,3618,3753,3888,4022
9,0,0,0.14980841934151376,0.14788041230178037,0.28,140,275,410,545,678,815,948,1070,1219,1345,1487,1611,1746,1890,2022,2143,2279,2407,2542,2682,2824,2960,3080,3212,3348,3483,3618,3752,3887,4022
10,0,0,0.1469924951388434,0.14503295913335276,0.29,140,275,410,545,678,815,948,1070,1219,1346,1488,1611,1746,1891,2023,2143,2279,2406,2541,2681,2824,2961,3080,3212,3348,3482,3617,3752,3887,4022
11,0,0,0.14443699882367553,0.14244586872207102,0.3,140,275,411,546,679,816,948,1070,1220,1347,1489,1611,1746,1892,2023,2143,2278,2406,2541,2681,2825,2961,3080,3211,3347,3482,3617,3751,3887,4022
12,0,0,0.14215285749028903,0.14012569291073648,0.32,140,276,411,546,679,817,949,1070,1221,1347,1490,1611,1746,1893,2024,2143,2278,2406,2540,2680,2825,2961,3081,3210,3346,3482,3617,3751,3887,4022
13,0,0,0.14016811005967644,0.13810596374802808,0.33,140,276,411,547,680,817,949,1069,1222,1348,1491,1611,1746,1894,2024,2143,2278,2405,2539,2679,2826,2962,3081,3209,3346,3481,3616,3751,3887,4022
14,0.0010367694146035111,0.0031932011359079304,0.13850768537191163,0.13642511852324615,0.35,140,276,412,547,681,818,950,1069,1223,1349,1491,1610,1747,1895,2024,2144,2277,2405,2539,2678,2826,2962,3082,3209,3345,3481,3616,3750,3886,4022
