epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.51214,0.49765,1.86,711,1420
1,0,0,0.50969,0.49509,1.87,710,1419
2,0,0,0.50725,0.49254,1.87,710,1419
3,0,0,0.50481,0.48999,1.88,710,1419
4,0,0,0.50238,0.48745,1.89,709,1418
5,0,0,0.49997,0.48492,1.9,709,1418
6,0,0,0.49755,0.48239,1.91,709,1418
7,0,0,0.49515,0.47988,1.92,709,1417
8,0,0,0.49275,0.47736,1.92,709,1417
9,0,0,0.49037,0.47486,1.93,709,1417
10,0,0,0.48799,0.47236,1.94,709,1416
11,0,0,0.48562,0.46988,1.95,709,1416
12,0,0,0.48326,0.4674,1.96,710,1415
13,0,0,0.48091,0.46493,1.96,710,1415
14,0,0,0.47857,0.46247,1.97,710,1414
15,0,0,0.47624,0.46002,1.98,710,1414
16,0,0,0.47392,0.45758,1.99,710,1413
17,0,0,0.47162,0.45515,1.99,710,1413
18,0,0,0.46932,0.45273,2.0,710,1413
19,0,0,0.46704,0.45033,2.01,710,1412
20,0,0,0.46477,0.44793,2.02,709,1412
21,0,0,0.4625,0.44554,2.02,709,1413
22,0,0,0.46025,0.44316,2.03,709,1413
23,0,0,0.45801,0.44079,2.04,709,1413
24,0,0,0.45578,0.43844,2.05,709,1413
25,0,0,0.45356,0.4361,2.06,709,1413
26,0,0,0.45136,0.43377,2.06,709,1414
27,0,0,0.44918,0.43145,2.07,709,1414
28,0,0,0.44701,0.42914,2.08,709,1414
29,0,0,0.44486,0.42684,2.09,710,1414
30,0,0,0.44272,0.42456,2.1,710,1414
31,0,0,0.4406,0.42228,2.1,710,1414
32,0,0,0.43849,0.42002,2.11,710,1413
33,0,0,0.43639,0.41777,2.12,710,1413
34,0,0,0.4343,0.41553,2.13,710,1413
35,0,0,0.43223,0.41331,2.13,709,1413
36,0,0,0.43017,0.41109,2.14,709,1413
37,0,0,0.42812,0.40889,2.15,709,1413
38,0,0,0.42608,0.4067,2.16,709,1413
39,0,0,0.42405,0.40452,2.17,709,1413
40,0,0,0.42203,0.40235,2.17,709,1413
41,0,0,0.42003,0.40019,2.18,709,1413
42,0,0,0.41804,0.39805,2.19,709,1413
43,0,0,0.41605,0.39591,2.19,709,1413
44,0,0,0.41409,0.39379,2.2,710,1413
45,0,0,0.41214,0.39168,2.21,710,1413
46,0,0,0.4102,0.38958,2.22,710,1413
47,0,0,0.40827,0.38749,2.22,710,1413
48,0,0,0.40635,0.38541,2.23,710,1413
49,0,0,0.40445,0.38334,2.24,709,1413
50,0,0,0.40257,0.38128,2.25,709,1413
