epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.04565165020476993,0.05417118093174431,4.1639121984626826e-05,-0.00016880926167051058,0.01,10,19,28,38,47,57,66,76,85,94,104,113,123,132,141,151,160,170,179,189
1,0.045531197301854974,0.05417118093174431,6.78983573598746e-05,-8.439750729483109e-05,0.02,10,19,28,38,47,57,66,76,85,94,104,113,123,132,141,151,160,170,179,189
2,0.045410744398940016,0.05417118093174431,-4.483755922324306e-06,-4.219697298779579e-05,0.03,10,19,28,38,47,57,66,76,85,95,104,113,123,132,141,151,160,170,179,189
3,0.045410744398940016,0.05417118093174431,0.0,0.0,0.04,10,19,28,38,47,57,66,76,85,95,104,113,122,132,141,151,160,170,179,189
4,0.045410744398940016,0.05417118093174431,0.0,0.0,0.04,10,19,28,38,47,57,66,76,85,94,104,113,122,132,141,151,160,170,179,189
5,0.045410744398940016,0.05417118093174431,0.0,0.0,0.05,10,19,28,38,47,57,66,76,85,94,104,113,122,132,141,151,160,170,179,189
6,0.045410744398940016,0.05417118093174431,0.0,0.0,0.06,10,19,28,38,47,57,66,76,85,94,104,113,122,132,141,151,160,170,179,189
7,0.045410744398940016,0.05417118093174431,0.0,0.0,0.07,10,19,28,38,47,57,66,76,85,94,104,113,122,132,141,151,160,170,179,189
8,0.045410744398940016,0.05417118093174431,0.0,0.0,0.07,10,19,28,38,47,57,66,76,85,94,104,113,122,132,141,151,160,170,179,189
9,0.045410744398940016,0.05417118093174431,0.0,0.0,0.08,10,19,28,38,47,57,67,76,85,94,104,113,122,132,141,151,160,169,179,189
10,0.045410744398940016,0.05417118093174431,0.0,0.0,0.09,10,19,28,38,47,57,67,76,85,94,104,113,122,132,141,151,161,169,179,189
11,0.045410744398940016,0.05417118093174431,0.0,0.0,0.09,10,19,28,38,47,57,67,76,85,94,104,113,122,132,141,151,161,169,179,189
12,0.045410744398940016,0.05417118093174431,0.0,0.0,0.1,10,19,28,37,47,57,67,76,85,94,104,113,122,131,141,151,161,169,179,189
13,0.045410744398940016,0.05417118093174431,0.0,0.0,0.11,10,19,28,37,47,57,67,76,85,94,105,113,122,131,141,151,161,169,179,189
14,0.045410744398940016,0.05417118093174431,0.0,0.0,0.11,10,19,28,37,47,57,67,76,85,94,105,113,122,131,141,151,161,169,179,189
15,0.045410744398940016,0.05417118093174431,0.0,0.0,0.12,10,19,28,37,47,57,67,76,85,94,105,113,122,131,141,151,161,169,179,189
16,0.045410744398940016,0.05417118093174431,0.0,0.0,0.13,10,19,28,37,47,57,67,76,85,94,105,113,122,131,141,151,161,169,179,189
17,0.045410744398940016,0.05417118093174431,0.0,0.0,0.13,10,19,28,37,47,57,67,76,85,94,105,113,122,131,141,151,161,169,179,189
