epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.20550366710548934,0.2036007115717465,0.71,138,272,407,541,675,809,943,1077,1211,1343,1479,1613,1747,1881,2013,2149,2281,2415,2551,2685,2819,2953,3085,3219,3353,3487,3622,3756,3890,4024
1,0,0,0.19707687714817626,0.19505386394168428,0.73,138,273,407,541,675,809,943,1078,1212,1342,1480,1614,1748,1882,2012,2150,2281,2414,2552,2686,2820,2954,3084,3219,3353,3487,3621,3757,3890,4024
2,0,0,0.1891015910885574,0.18696703264894107,0.74,139,273,407,542,675,810,944,1078,1213,1342,1481,1614,1749,1883,2011,2151,2282,2413,2553,2686,2820,2955,3084,3218,3354,3486,3621,3757,3890,4024
3,0,0,0.18170078880913534,0.17942187122217731,0.76,139,273,408,542,674,811,945,1078,1214,1341,1482,1615,1750,1884,2010,2152,2282,2412,2554,2686,2820,2955,3083,3217,3354,3486,3620,3758,3890,4024
4,0,0,0.17547621751862355,0.17313641713639424,0.77,139,273,408,543,674,811,945,1078,1214,1341,1483,1616,1751,1885,2009,2153,2282,2411,2555,2686,2821,2956,3082,3216,3354,3485,3620,3758,3890,4024
5,0,0,0.17048888041294522,0.1680714160409692,0.79,139,274,408,543,674,812,946,1078,1215,1341,1484,1616,1752,1886,2008,2153,2282,2410,2555,2687,2821,2957,3081,3216,3355,3485,3619,3758,3890,4024
6,0,0,0.16640999458469719,0.16393665187229453,0.8,139,274,409,543,673,813,947,1078,1216,1340,1485,1616,1752,1887,2007,2154,2282,2409,2555,2687,2822,2957,3080,3215,3355,3484,3619,3758,3889,4023
7,0,0,0.16296422722594534,0.16043991461238238,0.82,139,274,409,544,673,813,948,1078,1217,1340,1486,1616,1753,1888,2006,2155,2282,2408,2555,2687,2823,2958,3080,3214,3354,3484,3618,3759,3889,4023
8,0,0,0.1599717298413846,0.15742474853884159,0.83,139,274,409,544,673,814,948,1078,1218,1339,1487,1615,1754,1889,2005,2155,2281,2407,2555,2686,2823,2958,3079,3214,3354,3483,3618,3759,3889,4023
9,0,0,0.15730655009756292,0.15476489009615296,0.85,140,275,410,545,673,814,949,1078,1219,1338,1487,1615,1754,1890,2005,2156,2281,2406,2555,2686,2824,2958,3078,3213,3354,3483,3617,3759,3889,4023
10,0,0,0.15488221407723002,0.152337667148145,0.86,140,275,410,545,673,815,950,1078,1220,1338,1488,1615,1755,1890,2004,2157,2281,2405,2554,2686,2825,2958,3077,3213,3354,3482,3617,3759,3888,4023
11,0,0,0.1526389746032486,0.15007996985449862,0.87,140,275,411,546,673,816,951,1079,1221,1338,1489,1615,1756,1891,2003,2157,2281,2405,2553,2686,2825,2958,3076,3212,3354,3482,3617,3759,3888,4023
12,0,0,0.15053895967121583,0.14794129957904797,0.89,140,275,411,546,673,816,951,1079,1221,1337,1490,1615,1757,1892,2002,2157,2281,2404,2553,2686,2826,2957,3076,3211,3353,3481,3616,3760,3888,4022
13,0,0,0.14856716189895514,0.14592794913951543,0.9,140,275,411,546,673,817,952,1080,1222,1337,1491,1615,1757,1892,2001,2158,2281,2403,2552,2685,2826,2957,3075,3211,3353,3481,3616,3760,3887,4022
14,0,0,0.146719165827819,0.1440313302203547,0.92,140,276,412,547,673,817,953,1080,1223,1336,1492,1616,1758,1893,2001,2158,2281,2402,2551,2685,2827,2957,3074,3210,3353,3480,3616,3760,3887,4022
15,0,0,0.1449855674762857,0.1422625733875199,0.93,140,276,412,547,673,818,953,1081,1224,1336,1492,1616,1758,1894,2000,2159,2281,2401,2550,2685,2828,2956,3074,3210,3353,3480,3615,3760,3887,4022
16,0,0,0.1433608634518055,0.14060547481197191,0.94,140,276,412,547,673,818,954,1082,1225,1336,1493,1616,1759,1894,2000,2159,2281,2400,2549,2684,2828,2956,3073,3209,3352,3480,3615,3760,3887,4022
