epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.06710034935549934,0.0552546045503792,-0.0014365625690813122,-0.0033521698100269504,0.01,7,13,19,26,32,39,45,51,58,64,70,77,83,90,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.07107577400313216,0.06175514626218852,0.0008916255193422984,0.0014079668184572292,0.02,7,13,19,26,32,39,45,51,58,64,70,77,83,90,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
2,0.07264185037947235,0.0628385698808234,0.0015852335399663131,0.0014358202122961572,0.02,7,13,19,26,32,39,45,51,58,64,71,77,83,90,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
3,0.07264185037947235,0.0628385698808234,0.0009676845333412842,0.0007184258713417435,0.03,7,13,19,26,32,39,45,51,58,64,71,77,83,90,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
4,0.07276231779303699,0.0628385698808234,0.0007960596587310853,0.0005132666921213724,0.04,7,13,19,26,32,39,45,51,58,64,71,77,83,90,96,102,109,115,121,128,134,140,147,154,160,166,172,179,185,192
5,0.07276231779303699,0.0628385698808234,0.0005658311091200074,0.0003593420159714311,0.04,7,13,19,26,32,39,45,51,58,64,71,76,83,90,96,102,109,115,121,128,134,140,147,154,160,166,172,179,185,192
6,0.07276231779303699,0.0628385698808234,0.00031402127524660095,0.00020536992257302877,0.05,7,13,19,26,32,39,45,51,58,64,71,76,83,89,96,102,109,115,121,127,134,140,147,154,160,166,172,179,185,192
7,0.07276231779303699,0.0628385698808234,8.322624227641295e-05,0.0,0.06,7,13,19,26,32,39,45,51,58,64,71,76,83,89,96,102,109,115,121,127,134,140,147,154,160,166,172,179,185,192
8,0.07276231779303699,0.0628385698808234,-1.6418395690331877e-05,-8.016724892301319e-05,0.06,7,13,19,26,32,39,45,51,58,64,71,76,83,89,95,102,109,115,121,127,134,140,147,154,159,166,172,179,185,192
9,0.07276231779303699,0.0628385698808234,-0.00021803767377281957,-0.0002405403136795936,0.07,7,13,20,26,32,39,45,51,58,64,71,76,83,89,95,102,109,115,121,127,134,140,147,154,159,166,172,179,185,192
10,0.07276231779303699,0.0628385698808234,-0.0003621124136403697,-0.0005614407974463553,0.08,7,13,20,26,32,39,45,51,58,64,71,76,83,89,95,102,109,115,121,127,134,140,147,154,159,166,172,179,185,192
11,0.07276231779303699,0.0628385698808234,-0.0005124955314408375,-0.0010431777803132647,0.08,7,13,20,26,32,39,45,51,58,64,71,76,83,89,95,102,109,114,121,127,134,140,146,154,159,166,172,179,185,192
12,0.07276231779303699,0.0628385698808234,-0.001616688119199905,-0.002410621802316548,0.09,7,13,20,26,32,39,45,51,58,64,71,76,83,89,95,102,109,114,121,127,134,140,146,154,159,166,172,179,185,192
13,0.07276231779303699,0.0628385698808234,-0.004343655099751098,-0.007022969702091375,0.09,7,13,20,26,32,39,45,51,58,64,71,76,82,89,95,102,109,114,121,127,134,140,146,154,159,166,172,179,185,192
14,0.07276231779303699,0.0628385698808234,-0.008484345635088486,-0.012416894178693294,0.1,7,13,20,26,32,39,45,51,58,64,71,76,82,89,95,102,109,114,121,127,134,140,146,154,159,167,172,179,185,191
15,0.07276231779303699,0.0628385698808234,-0.01443434487755857,-0.021954756714620105,0.11,7,13,20,26,32,39,45,51,58,64,71,76,82,89,95,101,109,114,121,127,134,140,146,154,159,167,172,179,185,191
16,0.07276231779303699,0.0628385698808234,-0.021675522799052827,-0.03218620838553132,0.11,7,13,20,26,32,39,45,51,58,64,71,76,82,89,95,101,109,114,121,127,134,140,146,154,159,167,172,179,185,191
17,0.07276231779303699,0.0628385698808234,-0.028881628220132516,-0.042798908606932695,0.12,7,13,20,26,32,39,45,51,58,64,71,76,82,89,95,101,109,114,121,127,134,140,146,154,159,167,172,179,185,191
18,0.07276231779303699,0.0628385698808234,-0.033060498622843104,-0.048407747025400294,0.13,7,13,20,26,33,39,45,51,58,64,71,76,82,89,95,101,109,114,121,127,134,140,146,154,159,167,172,178,185,191
19,0.07252138296590772,0.0628385698808234,-0.035129794689444216,-0.05123485318302068,0.13,7,13,20,26,33,39,45,50,58,64,71,76,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
20,0.07203951331164919,0.06175514626218852,-0.03634693855819782,-0.05396000764772957,0.14,7,13,20,26,33,39,45,50,59,64,71,76,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
21,0.06649801228767618,0.0552546045503792,-0.044078964891977934,-0.06395584784692154,0.15,7,13,20,26,33,39,45,50,59,64,71,76,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
22,0.05674015178894109,0.047670639219934995,-0.05690032083692631,-0.07486112417545576,0.15,7,13,20,26,33,39,45,50,59,64,71,76,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
23,0.026141428743524875,0.02600216684723727,-0.09573964415301472,-0.10456226946049618,0.16,7,13,20,26,33,39,46,50,59,64,72,77,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
24,0.08541139621732322,0.08775731310942579,-0.035810472753070366,-0.04494453027204437,0.17,7,13,20,26,33,39,46,50,59,64,72,77,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
25,0.1158896518491748,0.12892741061755147,-0.004873222114414544,-0.0030506802192380444,0.18,7,13,20,26,33,39,46,50,59,64,72,77,82,89,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
26,0.1205878809781954,0.13217768147345613,-0.0002459955488389731,0.00025962962211711904,0.18,7,13,20,26,33,39,46,50,59,64,72,76,82,88,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
27,0.12094928321888929,0.13217768147345613,3.301724984572374e-05,8.655818941905036e-05,0.19,7,13,20,26,33,39,46,50,59,64,72,76,82,88,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
28,0.12094928321888929,0.13217768147345613,1.9810611544213153e-05,0.0,0.2,7,13,20,26,33,39,46,50,59,64,72,76,82,88,95,101,109,114,120,127,134,140,146,154,159,167,172,178,186,191
29,0.12094928321888929,0.13217768147345613,1.3207161576822557e-05,0.0,0.2,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,140,146,154,159,167,172,178,186,191
30,0.12094928321888929,0.13217768147345613,6.603624395862262e-06,0.0,0.21,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,140,146,155,159,167,172,178,186,191
31,0.12094928321888929,0.13217768147345613,0.0,0.0,0.22,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,141,146,155,159,167,172,178,186,191
32,0.12094928321888929,0.13217768147345613,0.0,0.0,0.22,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,141,146,155,159,167,172,178,186,191
33,0.12094928321888929,0.13217768147345613,0.0,0.0,0.23,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,141,146,155,159,167,172,178,186,191
34,0.12094928321888929,0.13217768147345613,0.0,0.0,0.24,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,141,146,155,159,167,172,178,186,191
35,0.12094928321888929,0.13217768147345613,0.0,0.0,0.24,7,13,20,26,33,39,46,50,59,64,72,76,82,88,94,101,109,114,120,126,134,141,146,155,159,167,172,178,186,191
36,0.12094928321888929,0.13217768147345613,0.0,0.0,0.25,7,13,20,27,33,39,46,50,59,64,72,76,82,88,94,101,109,114,119,126,134,141,146,155,159,167,172,178,186,191
37,0.12094928321888929,0.13217768147345613,0.0,0.0,0.25,7,13,20,27,33,39,46,50,59,64,72,76,82,88,94,101,109,114,119,126,134,141,146,155,159,167,172,178,186,191
38,0.12094928321888929,0.13217768147345613,0.0,0.0,0.26,7,13,20,27,33,39,46,50,59,64,71,76,82,88,94,101,109,114,119,126,135,141,146,155,159,167,172,178,186,191
39,0.12094928321888929,0.13217768147345613,0.0,0.0,0.27,7,13,20,27,33,39,46,50,59,64,71,76,82,88,95,101,109,114,119,126,135,141,146,155,159,167,172,178,186,191
40,0.12094928321888929,0.13217768147345613,0.0,0.0,0.27,7,13,20,27,33,39,46,50,59,64,71,76,82,88,95,101,109,114,119,126,135,141,146,155,159,167,172,178,186,191
41,0.12094928321888929,0.13217768147345613,0.0,0.0,0.28,7,13,19,27,33,39,46,50,59,64,71,76,82,88,95,100,109,114,119,126,135,141,146,155,159,167,172,178,186,191
42,0.12094928321888929,0.13217768147345613,0.0,0.0,0.29,7,13,19,27,33,39,46,50,59,64,71,76,82,88,95,100,109,114,119,126,135,141,146,155,159,167,172,178,186,191
43,0.12094928321888929,0.13217768147345613,0.0,0.0,0.29,7,13,19,27,33,39,46,50,59,64,71,76,82,88,95,100,110,114,119,126,135,141,146,155,159,167,172,178,186,191
44,0.12094928321888929,0.13217768147345613,0.0,0.0,0.3,7,13,19,27,33,39,46,50,59,64,71,76,82,87,95,100,110,114,119,126,135,141,146,155,159,167,172,178,186,191
45,0.12094928321888929,0.13217768147345613,0.0,0.0,0.31,7,13,19,27,33,39,46,50,59,64,71,76,82,87,94,100,110,114,119,126,135,141,146,155,159,167,172,178,186,191
46,0.12094928321888929,0.13217768147345613,0.0,0.0,0.31,7,13,19,27,33,39,46,50,59,64,71,76,82,87,94,100,110,114,119,126,135,141,146,155,159,167,172,178,186,191
47,0.12094928321888929,0.13217768147345613,0.0,0.0,0.32,7,13,19,27,33,39,46,50,59,64,71,76,82,87,94,100,110,114,119,126,135,141,146,155,159,167,172,178,186,191
48,0.12094928321888929,0.13217768147345613,0.0,0.0,0.32,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,114,119,126,135,142,146,155,159,167,172,178,186,191
49,0.12094928321888929,0.13217768147345613,0.0,0.0,0.33,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,114,119,126,135,142,146,155,159,167,172,178,186,191
50,0.12094928321888929,0.13217768147345613,0.0,0.0,0.34,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
51,0.12106975063245393,0.13217768147345613,0.00012078305191232097,0.0,0.34,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
52,0.12106975063245393,0.13217768147345613,3.947727726061334e-05,-0.0001244536552174047,0.35,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
53,0.13974219973497168,0.15059588299024917,0.011492743413160644,0.011630178092650878,0.36,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
54,0.2677990603541742,0.27627302275189597,0.12837418595415429,0.13336622404761,0.36,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
55,0.3274304300686664,0.3369447453954496,0.17797255101863996,0.1867736042187641,0.37,7,13,19,27,34,39,46,50,59,64,71,76,82,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
56,0.35068064088664014,0.3553629469122427,0.19652083011737354,0.2008960336179939,0.38,7,13,19,27,34,39,47,50,59,64,71,76,81,87,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
57,0.35730634863269484,0.3629469122426869,0.19766612115272209,0.20497589544291295,0.38,7,13,19,27,34,39,47,50,59,64,71,76,81,86,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
58,0.35887242500903505,0.3640303358613218,0.19477867602191457,0.2022424925090739,0.39,7,13,19,27,34,39,47,50,59,64,71,76,81,86,94,100,110,113,119,126,135,142,146,155,159,167,172,178,186,191
59,0.3594747620768582,0.3640303358613218,0.19329028789793157,0.20007529731365759,0.4,7,13,19,27,34,39,47,50,59,64,71,76,81,86,94,100,111,113,119,126,135,142,146,155,159,167,172,178,186,191
60,0.35995663173111675,0.3640303358613218,0.19228304838080845,0.19866029500723992,0.4,7,13,19,27,34,39,47,50,59,64,71,76,81,86,94,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
61,0.3594747620768582,0.3640303358613218,0.18882145284535334,0.1968023363550785,0.41,7,13,19,27,34,39,47,50,59,64,71,76,81,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
62,0.3593542946632936,0.3629469122426869,0.18452054378501492,0.19246032041257544,0.42,7,13,19,27,34,39,47,50,59,64,71,76,81,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
63,0.35260811950367427,0.3542795232936078,0.1716072997822482,0.17798508410550218,0.42,7,13,19,27,34,39,47,50,59,64,71,76,81,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
64,0.3281532345500542,0.3282773564463705,0.13178725059080887,0.13813020068526682,0.43,7,13,19,27,34,39,47,50,59,64,71,76,81,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
65,0.2909288037585833,0.28602383531960995,0.0761912827253447,0.07765362027212874,0.43,7,13,19,27,34,39,47,50,59,64,71,76,82,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
66,0.2585230695096976,0.24810400866738894,0.028544034301166143,0.023764202055916672,0.44,7,13,19,27,34,39,47,50,59,64,71,76,82,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
67,0.24322370798698953,0.23401950162513543,0.0055940822693077985,0.0031011730989273234,0.45,7,13,19,27,34,39,47,50,59,64,71,76,82,86,95,99,111,113,118,126,135,142,146,155,159,167,172,178,186,191
68,0.2403324900614384,0.23185265438786565,0.0011946676733184391,0.0,0.45,7,13,19,27,34,39,47,50,59,64,71,77,82,86,95,99,110,113,118,126,135,142,146,155,159,167,172,178,186,191
69,0.2396096855800506,0.23185265438786565,5.639434913740082e-05,0.0,0.46,7,13,19,27,34,39,47,50,59,64,71,77,82,86,95,99,110,113,118,126,135,142,146,155,159,167,172,178,186,191
70,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.47,7,13,19,27,34,39,47,50,59,64,71,77,82,86,95,99,110,113,118,125,135,142,146,155,159,167,172,178,186,191
71,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.47,7,13,19,27,34,39,47,50,59,63,71,77,82,86,95,99,110,112,118,125,135,142,146,155,159,167,172,178,186,191
72,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.48,7,13,19,28,34,39,48,50,59,63,71,77,82,86,95,99,110,112,118,125,135,142,146,155,159,167,172,178,186,191
73,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.49,7,13,19,28,34,39,48,50,59,63,71,77,82,86,95,99,110,112,118,125,135,142,146,155,159,167,172,178,185,191
74,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.49,7,13,19,28,34,39,48,50,59,63,71,77,82,86,95,99,110,112,118,125,135,142,146,155,159,167,173,178,185,191
75,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.5,7,13,19,28,34,39,48,50,59,63,71,77,82,86,95,99,110,112,118,125,135,142,146,155,159,167,173,178,185,191
