epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.0030116853391157694,0.0032502708559046588,0.00012391644067266672,0.000244887963756657,0.01,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,173,179,185,192
1,0.0030116853391157694,0.0032502708559046588,0.00014932468565853618,0.0003060912151821027,0.02,7,13,19,26,32,39,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,173,179,185,192
2,0.0031321527526804,0.0032502708559046588,0.00027314983014803396,0.00031786021214230686,0.02,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,173,179,185,192
3,0.0031321527526804,0.0032502708559046588,0.0002567807630209362,0.00028490632233024726,0.03,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,173,179,185,192
4,0.0031321527526804,0.0032502708559046588,0.0002411969130462488,0.000244887963756657,0.04,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
5,0.0031321527526804,0.0032502708559046588,0.00022430294704478548,0.00021428352771912795,0.04,7,13,19,26,32,39,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
6,0.0030116853391157694,0.0032502708559046588,8.422984556422097e-05,0.00017190506130893013,0.05,7,13,19,26,32,38,45,52,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
7,0.0030116853391157694,0.0032502708559046588,5.868730130798028e-05,0.0001224589762429673,0.06,7,13,19,26,32,38,45,52,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
8,0.0030116853391157694,0.0032502708559046588,3.864531448272146e-05,7.771782776311298e-05,0.06,7,13,19,26,32,38,45,52,58,64,71,77,83,89,95,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
9,0.0030116853391157694,0.0032502708559046588,2.528354358777296e-05,4.945819722501632e-05,0.07,7,13,20,26,32,38,45,52,58,64,71,77,83,89,95,102,109,115,121,128,134,140,147,154,160,166,173,179,185,192
