epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.0027707505119865077,0.0032502708559046588,0.0001566500370657753,0.00041435553588420326,0.01,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,152,160,168,175,183,190
1,0.0027707505119865077,0.0032502708559046588,3.911618038177078e-05,0.00010833062506765412,0.02,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,152,160,168,175,183,190
2,0.0027707505119865077,0.0032502708559046588,3.2597985833993093e-06,1.1776205000257889e-05,0.02,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,152,160,168,175,183,190
3,0.0027707505119865077,0.0032502708559046588,2.037380341102235e-07,0.0,0.03,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,152,160,168,175,183,190
4,0.0027707505119865077,0.0032502708559046588,1.0186902743569703e-07,0.0,0.04,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,153,160,168,175,183,190
5,0.0027707505119865077,0.0032502708559046588,1.0186902743569703e-07,0.0,0.04,8,15,23,30,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,153,160,168,175,183,190
6,0.0027707505119865077,0.0032502708559046588,1.0186902743569703e-07,0.0,0.05,8,15,23,30,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,153,160,168,175,183,190
7,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.06,8,16,23,30,38,46,53,61,69,76,84,91,99,107,114,122,130,137,145,153,160,168,175,183,190
8,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.06,8,16,23,30,39,46,53,61,69,76,84,91,99,107,114,122,130,137,145,153,160,168,175,183,190
9,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.07,8,16,23,30,39,46,53,61,69,76,84,91,99,107,114,122,130,138,145,153,160,168,175,183,190
10,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.07,8,16,23,30,39,45,53,61,69,76,84,91,99,107,114,121,130,138,145,153,160,168,175,183,190
11,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.08,8,16,23,30,39,45,53,61,69,76,84,91,99,107,114,121,130,138,145,153,160,168,175,183,190
12,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.09,8,16,23,30,39,45,53,61,69,76,84,91,99,107,114,121,130,138,145,152,160,168,175,183,190
13,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.09,8,16,23,30,39,45,53,61,69,76,84,91,99,107,114,121,130,138,145,152,160,168,175,183,190
14,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.1,8,16,23,30,39,45,53,61,69,76,85,91,99,107,114,121,130,138,145,152,160,168,175,183,190
15,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.11,8,16,23,30,39,45,53,61,69,76,85,91,99,108,114,121,130,138,145,152,160,168,175,183,190
16,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.11,8,16,23,30,39,45,53,61,69,76,85,91,99,108,113,121,130,138,145,152,160,168,175,183,190
17,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.12,8,16,23,30,39,45,53,61,69,76,85,91,99,108,113,121,130,138,145,152,160,168,175,183,190
18,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.13,8,16,23,30,39,45,53,61,69,76,85,91,99,108,113,121,130,138,145,152,160,168,175,183,190
19,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.13,8,16,23,30,39,45,53,61,69,76,85,91,99,108,113,121,130,138,146,152,160,168,175,183,190
20,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.14,8,16,23,30,39,45,53,61,69,76,85,91,99,108,113,121,130,138,146,152,160,168,175,183,190
21,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.15,8,16,23,30,39,45,53,61,69,76,85,90,99,108,113,121,130,138,146,152,160,168,175,183,190
22,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.15,8,16,23,30,39,45,53,61,69,76,85,90,99,108,113,121,130,138,146,152,160,168,175,183,190
23,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.16,8,16,24,30,39,45,53,61,69,76,85,90,99,108,113,121,130,138,146,152,160,168,175,183,190
24,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.17,8,16,24,30,39,45,52,61,69,76,85,90,99,108,113,121,130,138,146,152,159,168,175,183,190
25,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.18,8,16,24,30,39,45,52,61,69,76,85,90,99,108,113,121,130,138,146,152,159,168,175,183,190
26,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.18,8,16,24,30,39,45,52,61,68,76,85,90,99,108,113,121,130,138,146,152,159,168,175,183,190
27,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.19,8,16,24,30,39,45,52,61,68,76,85,90,99,108,113,121,129,138,146,152,159,168,175,183,190
28,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.2,8,16,24,30,39,45,52,61,68,76,85,90,100,108,113,121,129,138,146,152,159,168,175,183,190
29,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.2,8,16,24,30,39,45,52,61,68,76,85,90,100,108,113,121,129,138,146,152,159,168,175,183,190
30,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.21,8,16,24,30,39,45,52,61,68,76,85,90,100,108,113,121,129,138,146,152,159,168,175,183,190
31,0.0027707505119865077,0.0032502708559046588,0.0,0.0,0.22,8,16,24,30,39,45,52,61,68,76,85,90,100,108,113,121,129,138,146,152,159,168,175,183,190
