epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.3619330008544479,0.3620993348409722,0.15,164,324,484,644,804,964,1123,1283,1443,1601,1763,1920,2082,2242,2400,2559,2721,2879,3039,3200,3359,3518,3678,3838,3998
1,0,0,0.36014023453526084,0.3603057211894153,0.16,164,324,484,644,804,964,1124,1284,1444,1600,1764,1920,2083,2242,2399,2558,2722,2878,3038,3201,3358,3518,3678,3838,3998
2,0,0,0.35837288747244006,0.3585371949387839,0.17,164,325,485,645,805,965,1125,1285,1445,1599,1765,1919,2084,2242,2399,2557,2722,2877,3037,3202,3357,3517,3677,3837,3998
3,0,0,0.35662972892169037,0.35679222887395756,0.19,165,325,485,645,806,966,1126,1286,1446,1598,1766,1918,2085,2242,2398,2556,2722,2876,3036,3202,3357,3517,3677,3837,3997
4,0,0,0.3549096247989627,0.3550702680635457,0.2,165,325,486,646,806,966,1127,1286,1447,1597,1767,1918,2086,2242,2397,2555,2722,2875,3035,3203,3356,3516,3676,3837,3997
5,0,0,0.35320891463528253,0.3533671472990546,0.21,165,326,486,647,807,967,1127,1287,1448,1596,1768,1917,2087,2241,2396,2554,2721,2874,3035,3203,3355,3516,3676,3837,3997
6,0,0,0.3515231640320083,0.35167990949217603,0.23,165,326,486,647,808,968,1128,1288,1449,1595,1769,1916,2088,2241,2396,2553,2721,2874,3034,3204,3355,3515,3676,3836,3997
7,0,0,0.34984870263121215,0.35000395219138203,0.24,165,326,487,648,808,968,1129,1289,1450,1594,1770,1915,2089,2242,2395,2552,2721,2873,3033,3205,3354,3514,3675,3836,3997
8,0,0,0.3481865278383487,0.34833927780118223,0.25,165,326,487,648,809,969,1130,1290,1451,1593,1771,1915,2090,2242,2394,2551,2720,2872,3032,3205,3353,3514,3675,3836,3997
9,0,0,0.34654538414175784,0.3466935275901563,0.27,166,327,488,649,810,970,1131,1290,1451,1592,1772,1914,2090,2242,2393,2550,2720,2871,3031,3206,3353,3513,3674,3835,3996
10,0,0,0.34493966580537144,0.3450861128335323,0.28,166,327,488,649,810,971,1132,1291,1452,1592,1773,1913,2091,2242,2392,2549,2720,2870,3031,3207,3352,3513,3674,3835,3996
