epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.17491309038689745,0.16406361829285734,0.15,164,324,484,643,802,962,1122,1283,1443,1601,1763,1920,2080,2242,2402,2559,2719,2881,3041,3199,3359,3518,3678,3838,3998
1,0,0,0.16964087326011962,0.15858885752831367,0.16,164,324,484,643,802,961,1121,1284,1444,1600,1763,1920,2079,2242,2403,2558,2718,2882,3040,3198,3358,3518,3678,3838,3998
2,0,0,0.16486258918898047,0.1536257125858917,0.18,164,325,485,643,801,961,1120,1285,1445,1599,1763,1919,2078,2242,2404,2558,2718,2882,3040,3197,3357,3517,3677,3837,3998
3,0,0,0.16061878287866738,0.14922590188667617,0.19,165,325,485,644,801,960,1119,1286,1446,1598,1763,1918,2077,2242,2405,2557,2717,2882,3039,3197,3357,3517,3677,3837,3997
4,0,0,0.15690864977191424,0.14537799728096681,0.21,165,325,486,644,800,959,1119,1286,1447,1597,1763,1917,2077,2242,2406,2556,2717,2882,3039,3196,3356,3516,3676,3837,3997
5,0,0,0.153724544509381,0.1420755215272791,0.22,165,326,486,645,800,959,1118,1287,1447,1596,1763,1917,2076,2241,2406,2555,2716,2882,3039,3196,3355,3516,3676,3837,3997
6,0,0,0.15105033444055369,0.13930890348557415,0.23,165,326,487,645,799,958,1118,1288,1448,1595,1763,1916,2075,2241,2406,2554,2715,2882,3039,3195,3355,3515,3676,3836,3997
7,0,0,0.1488697321746116,0.1370699730795797,0.25,165,326,487,646,798,958,1118,1289,1449,1594,1763,1916,2075,2241,2406,2553,2715,2882,3038,3195,3354,3515,3675,3836,3997
8,0,0,0.1471548503656065,0.1353319610780503,0.26,165,326,487,646,798,958,1118,1289,1450,1594,1763,1915,2075,2242,2405,2553,2714,2882,3038,3195,3354,3514,3675,3836,3997
9,0,0,0.14586701954902484,0.13405278936532128,0.27,166,327,488,647,797,958,1118,1290,1451,1593,1763,1915,2074,2242,2405,2552,2714,2881,3037,3194,3353,3514,3674,3835,3996
10,0,0,0.1449557976722527,0.13317622838910181,0.29,166,327,488,647,797,958,1119,1290,1452,1592,1763,1914,2074,2243,2405,2551,2713,2881,3037,3194,3352,3513,3674,3835,3996
11,0,0,0.1443519059511742,0.13262909258524147,0.3,166,327,489,648,796,959,1119,1291,1452,1592,1763,1914,2074,2243,2405,2550,2713,2882,3036,3194,3352,3512,3674,3835,3996
12,0,0,0.1439564655284455,0.13229854095300317,0.31,166,327,489,648,795,959,1119,1292,1453,1591,1763,1913,2073,2244,2405,2550,2712,2882,3035,3194,3351,3512,3673,3835,3996
13,0,0,0.14365675923960697,0.13206919062898695,0.33,166,328,489,649,795,959,1120,1292,1454,1591,1763,1913,2073,2244,2405,2549,2712,2882,3034,3193,3350,3511,3673,3834,3996
14,0,0,0.14337783741367477,0.13184542445204278,0.34,166,328,490,650,794,960,1120,1293,1454,1591,1763,1913,2073,2245,2405,2548,2711,2882,3034,3193,3350,3511,3673,3834,3995
15,0,0,0.14309287233285525,0.13159624138228637,0.35,167,328,490,650,794,960,1121,1294,1455,1591,1763,1912,2073,2245,2405,2547,2711,2882,3033,3193,3349,3510,3672,3834,3995
16,0,0,0.14278510498717203,0.13132326970381128,0.37,167,328,491,651,793,961,1121,1294,1456,1591,1763,1912,2073,2246,2406,2547,2710,2882,3032,3193,3348,3509,3672,3834,3995
17,0,0,0.1424418215926703,0.13100045698118948,0.38,167,329,491,651,793,961,1122,1295,1456,1591,1763,1912,2073,2246,2406,2546,2710,2882,3031,3192,3348,3509,3672,3833,3995
18,0,0,0.1420579068187771,0.1306211523694001,0.39,167,329,492,652,792,962,1123,1295,1457,1591,1763,1911,2072,2247,2406,2545,2709,2882,3030,3192,3347,3508,3671,3833,3995
19,0,0,0.141637179400642,0.1301916795252903,0.41,167,329,492,653,792,963,1124,1296,1458,1591,1763,1911,2072,2247,2405,2545,2709,2882,3029,3192,3346,3507,3671,3833,3994
20,0,0,0.14119609132128835,0.12972611461402422,0.42,167,329,492,653,791,963,1124,1296,1458,1591,1764,1911,2072,2247,2406,2544,2708,2882,3028,3191,3346,3507,3671,3833,3994
21,0,0,0.14075649921367564,0.12925342567357043,0.43,168,330,493,654,791,964,1125,1297,1459,1591,1764,1911,2072,2248,2406,2543,2707,2882,3027,3191,3345,3506,3670,3832,3994
22,0,0,0.140339847047074,0.12879994372750173,0.44,168,330,493,654,790,964,1126,1297,1460,1591,1764,1910,2071,2248,2406,2542,2707,2881,3027,3191,3344,3506,3670,3832,3994
23,0,0,0.13993917890694155,0.1283584137530563,0.46,168,330,494,655,790,965,1127,1298,1461,1592,1765,1910,2071,2248,2406,2542,2706,2881,3026,3191,3343,3505,3670,3832,3994
24,0,0,0.13954583647118027,0.12791814096773363,0.47,168,330,494,656,790,966,1128,1299,1461,1592,1765,1910,2071,2249,2406,2541,2706,2881,3025,3190,3343,3504,3669,3831,3993
