epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.15494480984776063,0.1477016606211368,3.55,138,272,407,541,674,809,943,1075,1211,1343,1479,1611,1747,1879,2015,2149,2283,2417,2549,2685,2819,2951,3085,3219,3353,3487,3623,3756,3890,4024
1,0,0,0.14917883713672897,0.14139378529613839,3.56,138,273,407,541,673,809,943,1075,1212,1342,1480,1610,1748,1878,2016,2150,2283,2418,2548,2685,2820,2950,3084,3219,3353,3487,3623,3755,3891,4024
2,0,0,0.1444146484990467,0.13611615761848583,3.58,139,273,407,542,673,810,943,1076,1213,1342,1481,1610,1749,1877,2017,2151,2282,2418,2547,2685,2820,2949,3084,3218,3352,3486,3623,3755,3891,4023
3,0,0,0.1406655054566607,0.13189866728181668,3.59,139,273,408,542,672,811,943,1076,1214,1341,1482,1610,1750,1876,2018,2151,2282,2417,2546,2685,2821,2949,3083,3217,3351,3486,3624,3754,3891,4023
4,0.0030994677955020755,0,0.13784074205244276,0.12865531946901568,3.61,139,273,408,543,672,811,943,1077,1214,1341,1483,1610,1751,1875,2019,2152,2282,2416,2545,2685,2821,2948,3082,3216,3351,3485,3624,3754,3891,4023
5,0.0317267414400062,0.029935001516957938,0.1358471951391159,0.1263024085981238,3.62,139,274,408,543,672,811,944,1078,1215,1340,1484,1611,1751,1874,2020,2153,2282,2415,2544,2685,2822,2947,3082,3216,3350,3485,3625,3754,3892,4023
6,0.04930767754947929,0.05328793779228158,0.13460825286990868,0.12477286758493329,3.63,139,274,409,544,672,812,944,1078,1216,1340,1485,1611,1752,1873,2021,2153,2282,2414,2544,2684,2822,2947,3081,3215,3350,3484,3625,3753,3892,4023
7,0.05731447051572569,0.06528384357788997,0.13404021392441554,0.1239798424162077,3.65,139,274,409,544,672,812,945,1079,1217,1339,1485,1612,1753,1873,2021,2154,2281,2413,2543,2684,2823,2946,3080,3214,3349,3484,3625,3753,3892,4023
8,0.057989660207014904,0.06845396131680115,0.1339922079682703,0.12376942867992956,3.66,139,274,409,544,672,813,945,1080,1217,1339,1486,1612,1753,1872,2022,2154,2281,2412,2542,2684,2823,2946,3079,3214,3348,3483,3625,3753,3892,4022
9,0.0542396767944574,0.06607015067081679,0.13425863655865192,0.12392768768214918,3.68,140,275,409,545,672,813,946,1081,1218,1339,1487,1612,1754,1872,2022,2155,2281,2412,2541,2683,2823,2945,3079,3213,3348,3483,3625,3752,3892,4022
10,0.04838513910993658,0.06089556691977949,0.13467354323790873,0.12427053092041482,3.69,140,275,410,545,673,813,947,1081,1218,1339,1487,1613,1754,1871,2022,2155,2281,2411,2540,2683,2823,2945,3078,3212,3347,3482,3625,3752,3892,4022
11,0.042058558889808584,0.0549235854567951,0.1351204775177822,0.12466503876152449,3.7,140,275,410,546,673,813,947,1082,1218,1339,1488,1614,1755,1871,2023,2155,2281,2410,2539,2682,2823,2944,3077,3212,3347,3482,3625,3752,3892,4022
12,0.03651586553920472,0.049534612874801764,0.13551082379010215,0.12501995851205033,3.72,140,275,410,546,674,813,948,1083,1218,1339,1488,1614,1755,1870,2023,2155,2281,2409,2539,2681,2823,2944,3076,3211,3346,3482,3625,3751,3892,4022
13,0.03263389532503713,0.04573184244328643,0.13578353910634647,0.1252698146984942,3.73,140,276,410,547,674,813,949,1084,1219,1339,1488,1615,1755,1870,2023,2155,2281,2408,2538,2681,2823,2943,3075,3211,3345,3481,3625,3751,3892,4022
14,0.0309384779744184,0.04412157677063133,0.13590247481298337,0.12537545947288303,3.74,140,276,411,547,675,813,950,1084,1219,1339,1488,1615,1755,1870,2023,2155,2281,2407,2537,2680,2823,2943,3075,3211,3345,3481,3625,3751,3892,4021
15,0.03155130817562213,0.04488928557559724,0.13585949364163974,0.12532510055537577,3.76,140,276,411,548,675,813,950,1085,1219,1339,1488,1616,1755,1870,2022,2155,2281,2406,2536,2679,2823,2943,3074,3210,3344,3480,3625,3751,3892,4021
16,0.03427002267287771,0.047831702104043416,0.1356686591927417,0.1251319099837187,3.77,140,276,411,548,676,813,951,1086,1218,1340,1488,1617,1755,1870,2022,2155,2281,2406,2536,2679,2823,2942,3073,3210,3344,3480,3624,3750,3891,4021
17,0.03865969389746016,0.052463488465500085,0.1353599807191128,0.12482719099111028,3.79,141,276,411,549,676,813,952,1087,1218,1340,1488,1618,1755,1870,2022,2155,2281,2405,2535,2678,2823,2942,3072,3209,3343,3480,3624,3750,3891,4021
18,0.04414516692630088,0.05816747710496717,0.1349732347839832,0.12445090061410163,3.8,141,277,412,549,677,812,953,1087,1218,1340,1487,1618,1755,1870,2022,2155,2281,2404,2534,2677,2823,2941,3071,3209,3342,3479,3624,3750,3891,4021
19,0.05015220032209999,0.06432434726197722,0.13454845455803188,0.12404346304392426,3.81,141,277,412,550,678,812,953,1088,1218,1341,1487,1619,1754,1870,2021,2154,2281,2403,2534,2676,2823,2941,3070,3208,3342,3479,3624,3749,3891,4021
20,0.056179467108213754,0.07039203656838322,0.1341208916325544,0.12364060722354803,3.83,141,277,412,550,678,812,954,1089,1218,1341,1487,1620,1754,1870,2021,2154,2281,2402,2533,2675,2822,2941,3069,3208,3341,3478,3623,3749,3891,4021
21,0.06182618744814605,0.0759667416032016,0.13371907094946792,0.12326932281917499,3.84,141,277,412,550,679,812,955,1090,1218,1342,1486,1621,1754,1870,2021,2154,2280,2400,2532,2674,2822,2940,3068,3208,3340,3478,3623,3749,3890,4020
22,0.06684278875724525,0.0807697362551576,0.1333610761608818,0.12294853913207981,3.85,141,277,412,551,679,811,956,1090,1218,1342,1486,1622,1753,1870,2020,2154,2280,2399,2532,2674,2822,2940,3067,3207,3340,3477,3623,3748,3890,4020
23,0.07110189960433744,0.0846624193615978,0.13305638864475852,0.12268793264843274,3.87,141,277,412,551,680,811,956,1091,1218,1343,1486,1623,1753,1870,2020,2154,2280,2398,2531,2673,2821,2940,3067,3207,3339,3477,3622,3748,3890,4020
24,0.07460520467476828,0.08768394493282539,0.13280524205964367,0.12248527187734881,3.88,142,278,413,552,681,811,957,1092,1217,1343,1485,1623,1753,1870,2020,2153,2280,2397,2531,2672,2821,2939,3066,3206,3339,3477,3622,3748,3890,4020
25,0.07742952009963722,0.08998264819095192,0.13260242031617586,0.12233086435927358,3.89,142,278,413,552,681,811,958,1093,1217,1344,1485,1624,1753,1870,2019,2153,2280,2397,2530,2671,2820,2939,3065,3206,3338,3476,3622,3747,3889,4020
26,0.07971043843871028,0.09173097082323556,0.13243840629218934,0.12221329897768332,3.91,142,278,413,553,682,810,959,1093,1217,1345,1485,1625,1753,1871,2019,2153,2280,2396,2530,2670,2819,2938,3064,3205,3337,3476,3622,3747,3889,4020
27,0.08162357447147539,0.09313167486330531,0.1323006739203307,0.12211902409440818,3.92,142,278,413,553,682,810,959,1094,1217,1345,1484,1626,1752,1871,2019,2153,2280,2395,2529,2669,2819,2938,3064,3205,3337,3475,3621,3747,3889,4019
28,0.08336364921791495,0.09442753680718563,0.13217527727563735,0.12203174363230605,3.93,142,278,413,554,683,810,960,1095,1217,1346,1484,1627,1752,1871,2018,2153,2280,2394,2529,2668,2818,2938,3063,3205,3336,3475,3621,3747,3889,4019
29,0.08511217685488182,0.09582286645962879,0.13204915500875697,0.12193768735311047,3.95,142,279,414,554,683,810,961,1096,1217,1346,1484,1628,1752,1871,2018,2152,2280,2394,2528,2667,2818,2937,3063,3204,3335,3475,3620,3746,3889,4019
30,0.0869903776264831,0.09746104095006103,0.13191353668749714,0.12182718096909548,3.96,142,279,414,555,684,810,962,1097,1216,1347,1483,1629,1752,1871,2018,2152,2280,2393,2528,2666,2817,2937,3062,3204,3335,3474,3620,3746,3888,4019
31,0.0890932488032764,0.09947558677066748,0.13176153697391227,0.12169114161505386,3.97,143,279,414,555,685,810,962,1098,1216,1348,1483,1630,1752,1872,2017,2152,2280,2392,2527,2665,2816,2937,3062,3204,3334,3474,3620,3746,3888,4019
32,0.09143222606275592,0.10187680436604807,0.1315922639799586,0.12152879384350256,3.99,143,279,414,556,685,810,963,1098,1216,1348,1483,1631,1752,1872,2017,2151,2280,2392,2527,2664,2816,2937,3061,3203,3333,3473,3619,3746,3888,4019
33,0.0939668441783722,0.10463293071751834,0.13140857801064837,0.12134217728654909,4.0,143,280,414,556,686,810,964,1099,1216,1349,1483,1632,1752,1872,2017,2151,2280,2392,2526,2663,2815,2936,3061,3203,3333,3473,3619,3746,3888,4018
34,0.09668657356556998,0.10772778999379529,0.13121120640237957,0.12113228307889394,4.01,143,280,415,557,686,810,964,1100,1216,1350,1483,1633,1752,1872,2017,2151,2280,2391,2526,2662,2815,2936,3060,3203,3332,3473,3619,3746,3887,4018
35,0.09953554966740386,0.11112699176307106,0.13100413244177692,0.12090132406360042,4.03,143,280,415,557,687,810,965,1101,1216,1350,1483,1634,1752,1872,2016,2151,2280,2391,2525,2661,2814,2936,3060,3202,3331,3472,3618,3746,3887,4018
36,0.10240848648218759,0.11469098354343443,0.1307949790220201,0.1206587044602823,4.04,143,280,415,558,688,810,966,1102,1216,1351,1483,1635,1752,1872,2016,2150,2280,2391,2525,2661,2813,2936,3060,3202,3331,3472,3618,3746,3887,4018
37,0.10518972731343368,0.11823166651069084,0.13059218729201938,0.12041718539026702,4.05,143,281,415,558,688,810,967,1103,1217,1351,1483,1636,1753,1872,2016,2150,2280,2390,2524,2660,2813,2936,3059,3202,3330,3471,3618,3745,3887,4018
38,0.10774542200931869,0.12158415823471003,0.1304055500573928,0.12018804863572928,4.07,143,281,416,559,689,810,967,1103,1217,1352,1483,1637,1753,1872,2016,2150,2280,2390,2523,2659,2812,2936,3059,3201,3329,3471,3617,3745,3887,4017
39,0.10998563509963111,0.12460310828714805,0.13024174420538334,0.11998134002294679,4.08,144,281,416,559,689,811,968,1104,1217,1353,1483,1638,1753,1873,2016,2150,2280,2389,2523,2658,2812,2935,3058,3201,3329,3470,3617,3745,3886,4017
40,0.11187413779426947,0.12721273486495388,0.13010349026370033,0.11980236867769463,4.09,144,281,416,560,690,811,969,1105,1217,1353,1484,1639,1753,1873,2016,2150,2280,2389,2522,2657,2811,2935,3058,3200,3328,3470,3617,3745,3886,4017
41,0.1134402287810139,0.12942657559930015,0.12998872755081628,0.11965033280916751,4.11,144,282,416,560,690,811,969,1106,1218,1354,1484,1640,1753,1873,2015,2149,2280,2388,2522,2656,2811,2935,3057,3200,3327,3470,3616,3745,3886,4017
42,0.11477615395222607,0.1313186293792694,0.12989074998278496,0.1195202431254714,4.12,144,282,417,561,691,811,970,1107,1218,1354,1484,1641,1753,1873,2015,2149,2279,2388,2521,2655,2810,2935,3056,3199,3327,3469,3616,3745,3886,4017
43,0.1160157753837121,0.1330149565678317,0.12979978044150406,0.1194034865977302,4.13,144,282,417,561,692,812,971,1107,1218,1355,1484,1642,1754,1873,2015,2149,2279,2387,2521,2655,2809,2935,3056,3199,3326,3469,3615,3744,3886,4017
44,0.11729859935681541,0.13465307577252716,0.1297055734541851,0.1192906287443552,4.15,144,282,417,562,692,812,971,1108,1218,1356,1484,1642,1754,1873,2015,2149,2279,2386,2520,2654,2809,2934,3055,3198,3325,3468,3615,3744,3885,4016
45,0.11874012628837471,0.13634257667059047,0.12959961383616347,0.11917412396363662,4.16,144,283,417,562,693,812,972,1109,1219,1356,1484,1643,1754,1873,2015,2149,2279,2385,2519,2653,2808,2934,3054,3198,3325,3468,3615,3744,3885,4016
46,0.12039316401544875,0.1381427913463037,0.12947800301125845,0.11904985065298634,4.18,145,283,418,563,693,812,972,1110,1219,1357,1484,1644,1754,1873,2015,2149,2279,2384,2519,2653,2808,2934,3054,3197,3324,3467,3614,3744,3885,4016
47,0.12224600942568242,0.14005618192500024,0.12934156089362453,0.11891763173994654,4.19,145,283,418,563,694,812,973,1111,1219,1357,1485,1645,1754,1873,2015,2149,2279,2384,2518,2652,2807,2934,3053,3197,3323,3467,3614,3743,3885,4016
