epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.16525,0.17753,2.14,138,272,407,541,675,809,943,1077,1211,1343,1479,1611,1747,1881,2015,2147,2281,2417,2551,2683,2817,2953,3085,3219,3353,3487,3622,3756,3890,4024
1,0,0,0.16122,0.17413,2.21,138,273,407,541,675,809,944,1078,1212,1342,1480,1611,1748,1882,2016,2146,2281,2418,2552,2682,2816,2954,3084,3219,3353,3487,3621,3755,3889,4024
2,0,0,0.15736,0.17097,2.27,139,273,407,542,676,810,944,1078,1213,1342,1481,1611,1748,1883,2017,2146,2281,2419,2552,2681,2815,2954,3084,3218,3352,3486,3621,3755,3889,4024
3,0,0,0.15362,0.16799,2.33,139,273,408,542,676,811,945,1079,1213,1343,1482,1611,1748,1884,2018,2145,2282,2420,2553,2681,2815,2955,3083,3217,3352,3486,3620,3754,3889,4023
4,0,0,0.15002,0.16514,2.39,139,273,408,542,677,811,946,1080,1214,1343,1483,1611,1748,1885,2019,2145,2282,2421,2553,2680,2814,2956,3082,3216,3351,3485,3620,3754,3889,4023
5,0,0,0.14658,0.16249,2.45,139,274,408,543,677,812,946,1080,1215,1343,1484,1611,1747,1886,2020,2145,2282,2422,2554,2680,2813,2957,3082,3216,3350,3485,3619,3754,3888,4023
6,0,0,0.14333,0.16007,2.5,139,274,409,543,678,813,947,1081,1216,1343,1485,1612,1747,1887,2021,2145,2281,2423,2555,2679,2812,2958,3081,3215,3350,3484,3619,3753,3888,4023
7,0,0,0.14027,0.15783,2.56,139,274,409,544,678,813,947,1082,1216,1343,1486,1612,1747,1888,2023,2145,2281,2423,2555,2678,2811,2958,3080,3214,3349,3483,3618,3753,3888,4023
8,0,0,0.13738,0.15575,2.62,139,274,410,544,679,814,948,1083,1217,1343,1487,1613,1748,1889,2024,2145,2282,2424,2556,2677,2810,2959,3080,3214,3348,3483,3618,3752,3887,4022
9,0,0.02408,0.13467,0.15385,2.68,140,275,410,545,679,815,949,1083,1218,1343,1488,1614,1748,1890,2025,2145,2282,2425,2556,2677,2809,2960,3079,3213,3348,3482,3618,3752,3887,4022
10,0,0.04609,0.13211,0.1521,2.74,140,275,410,545,680,815,949,1084,1219,1343,1488,1615,1748,1891,2026,2145,2282,2426,2557,2676,2808,2961,3079,3212,3347,3482,3617,3752,3887,4022
11,0,0.06585,0.12973,0.15052,2.8,140,275,411,546,680,816,950,1085,1220,1343,1489,1615,1748,1892,2027,2145,2282,2427,2558,2675,2807,2961,3078,3211,3346,3481,3617,3751,3887,4022
12,0,0.08302,0.12754,0.14913,2.86,140,275,411,546,681,816,951,1085,1220,1343,1490,1616,1747,1893,2028,2145,2282,2427,2559,2674,2806,2962,3078,3211,3346,3481,3616,3751,3886,4022
13,0.02395,0.09753,0.12558,0.14795,2.92,140,276,411,546,681,817,951,1086,1221,1343,1491,1617,1747,1894,2029,2145,2281,2428,2560,2673,2805,2963,3078,3210,3345,3480,3616,3751,3886,4022
14,0.05032,0.10924,0.12387,0.14698,2.99,140,276,412,547,682,818,952,1087,1222,1343,1492,1618,1747,1895,2030,2145,2281,2429,2560,2672,2804,2963,3077,3209,3345,3479,3616,3750,3886,4022
15,0.07214,0.11809,0.12244,0.14625,3.06,140,276,412,547,682,818,953,1087,1223,1344,1493,1619,1747,1896,2031,2145,2281,2429,2561,2671,2803,2964,3077,3209,3344,3479,3616,3750,3886,4021
16,0.08945,0.12417,0.12129,0.14575,3.12,140,276,413,548,683,819,953,1088,1224,1344,1494,1619,1748,1897,2032,2145,2282,2430,2562,2670,2802,2964,3077,3208,3343,3478,3615,3750,3885,4021
17,0.10237,0.12766,0.12043,0.14546,3.18,141,277,413,548,683,819,954,1089,1225,1344,1494,1620,1748,1898,2033,2145,2282,2430,2563,2669,2801,2965,3077,3207,3343,3478,3615,3749,3885,4021
18,0.11116,0.12871,0.11984,0.14537,3.24,141,277,413,548,684,820,955,1089,1225,1344,1495,1621,1748,1899,2034,2145,2282,2431,2564,2668,2801,2966,3076,3207,3342,3477,3615,3749,3885,4021
19,0.11612,0.12764,0.1195,0.14546,3.3,141,277,414,549,684,821,955,1090,1226,1344,1496,1621,1748,1900,2035,2144,2282,2431,2565,2667,2800,2966,3076,3206,3342,3477,3614,3749,3885,4021
20,0.11778,0.12474,0.11939,0.1457,3.36,141,277,414,549,685,821,956,1091,1227,1344,1497,1622,1749,1901,2036,2144,2282,2432,2565,2666,2799,2967,3075,3206,3341,3476,3614,3748,3885,4021
21,0.11675,0.12036,0.11946,0.14606,3.42,141,278,414,550,685,822,957,1091,1228,1344,1497,1622,1749,1901,2037,2144,2281,2432,2566,2665,2798,2967,3075,3205,3341,3476,3614,3748,3884,4020
22,0.11374,0.11514,0.11967,0.1465,3.49,141,278,415,550,685,822,957,1092,1229,1345,1498,1623,1749,1902,2038,2144,2281,2432,2567,2664,2798,2967,3074,3204,3340,3475,3614,3748,3884,4020
23,0.10957,0.10958,0.11995,0.14696,3.55,141,278,415,550,686,823,958,1093,1230,1345,1498,1624,1750,1902,2039,2144,2281,2433,2567,2663,2797,2968,3073,3204,3339,3475,3614,3747,3884,4020
24,0.10496,0.10421,0.12026,0.1474,3.61,142,278,415,551,686,823,959,1093,1231,1346,1499,1624,1750,1903,2039,2143,2281,2433,2568,2662,2796,2968,3073,3204,3339,3474,3613,3747,3884,4020
25,0.10056,0.0995,0.12055,0.14778,3.67,142,278,416,551,686,824,960,1094,1232,1347,1499,1625,1751,1903,2040,2143,2280,2433,2568,2661,2796,2969,3072,3203,3338,3474,3613,3747,3884,4020
26,0.09695,0.09582,0.12079,0.14809,3.73,142,279,416,551,687,824,960,1095,1233,1347,1500,1625,1751,1904,2040,2143,2280,2433,2568,2659,2796,2969,3071,3203,3338,3473,3613,3746,3884,4020
27,0.09447,0.09339,0.12096,0.14828,3.8,142,279,417,552,687,825,961,1095,1234,1348,1500,1625,1752,1904,2041,2143,2280,2434,2568,2658,2795,2969,3070,3203,3337,3473,3613,3746,3884,4019
28,0.09329,0.09233,0.12104,0.14837,3.86,142,279,417,552,687,825,962,1096,1235,1349,1500,1626,1753,1904,2041,2142,2279,2434,2568,2658,2795,2970,3069,3203,3337,3472,3613,3746,3884,4019
29,0.09355,0.09265,0.12102,0.14835,3.93,142,279,417,553,688,826,963,1097,1236,1350,1500,1626,1754,1905,2041,2142,2279,2434,2568,2657,2795,2970,3068,3202,3337,3472,3613,3745,3883,4019
30,0.09519,0.09434,0.12091,0.14821,3.99,142,279,418,553,688,826,963,1097,1237,1351,1500,1626,1754,1905,2041,2142,2279,2434,2567,2656,2795,2970,3068,3202,3336,3471,3612,3745,3883,4019
