epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.16459,0.16089,2.14,138,272,407,541,675,809,943,1077,1211,1343,1479,1611,1745,1881,2015,2147,2281,2417,2551,2683,2817,2953,3085,3219,3353,3487,3622,3756,3890,4024
1,0,0,0.16055,0.15668,2.2,138,273,407,541,675,809,944,1078,1212,1342,1480,1611,1746,1882,2016,2146,2281,2418,2552,2682,2816,2954,3084,3219,3353,3487,3621,3755,3889,4024
2,0,0,0.15669,0.15258,2.26,139,273,407,542,676,810,944,1078,1213,1342,1481,1611,1746,1883,2017,2146,2281,2419,2552,2681,2815,2954,3084,3218,3352,3486,3621,3755,3889,4024
3,0,0,0.15295,0.14861,2.32,139,273,408,542,676,811,945,1079,1213,1342,1482,1611,1745,1884,2018,2146,2282,2420,2553,2681,2814,2955,3083,3217,3352,3486,3620,3754,3889,4023
4,0,0,0.14934,0.14474,2.38,139,273,408,542,677,811,946,1080,1214,1343,1483,1611,1745,1885,2019,2146,2282,2421,2553,2680,2814,2956,3082,3216,3351,3485,3620,3754,3889,4023
5,0,0,0.14589,0.14105,2.44,139,274,408,543,677,812,946,1081,1215,1343,1484,1611,1745,1886,2020,2146,2282,2422,2554,2680,2813,2957,3082,3216,3350,3485,3619,3754,3888,4023
6,0,0,0.14263,0.13754,2.5,139,274,409,543,678,813,947,1081,1216,1344,1485,1612,1745,1887,2021,2146,2281,2423,2554,2679,2812,2957,3081,3215,3350,3484,3619,3753,3888,4023
7,0,0,0.13954,0.13419,2.56,139,274,409,544,678,813,947,1082,1216,1343,1486,1612,1746,1888,2023,2146,2281,2423,2555,2678,2811,2958,3080,3214,3349,3483,3618,3753,3888,4023
8,0,0,0.13662,0.131,2.62,139,274,410,544,679,814,948,1083,1217,1343,1487,1613,1746,1889,2024,2146,2281,2424,2555,2677,2810,2959,3080,3213,3348,3483,3618,3752,3887,4022
9,0,0,0.13386,0.12798,2.68,140,275,410,545,679,815,949,1083,1218,1343,1488,1614,1745,1890,2025,2146,2282,2425,2556,2676,2809,2960,3079,3213,3348,3482,3618,3752,3887,4022
10,0,0,0.13124,0.12508,2.74,140,275,410,545,680,815,949,1084,1219,1343,1488,1615,1745,1891,2026,2146,2282,2426,2557,2676,2808,2960,3079,3212,3347,3482,3617,3752,3887,4022
11,0,0,0.1288,0.12233,2.8,140,275,411,546,680,816,950,1085,1219,1343,1489,1615,1745,1892,2027,2146,2282,2427,2557,2675,2807,2961,3078,3211,3346,3481,3617,3751,3887,4022
12,0,0.00443,0.12654,0.11977,2.86,140,275,411,546,681,817,951,1085,1220,1343,1490,1616,1746,1893,2028,2147,2282,2427,2558,2674,2806,2962,3078,3211,3346,3481,3616,3751,3886,4022
13,0.02522,0.04311,0.12449,0.11742,2.92,140,276,411,546,681,817,951,1086,1221,1343,1491,1617,1746,1894,2029,2147,2281,2428,2559,2673,2805,2962,3078,3210,3345,3480,3616,3751,3886,4022
14,0.05327,0.07728,0.12269,0.11531,2.99,140,276,412,547,682,818,952,1087,1222,1343,1492,1618,1746,1895,2030,2147,2281,2429,2560,2672,2804,2963,3078,3209,3344,3479,3616,3750,3886,4022
15,0.0766,0.10659,0.12117,0.11346,3.05,140,276,412,547,682,818,953,1087,1223,1344,1493,1619,1746,1896,2031,2147,2281,2429,2560,2671,2803,2963,3077,3209,3344,3479,3616,3750,3886,4021
16,0.09512,0.13067,0.11995,0.11192,3.11,140,276,413,548,683,819,953,1088,1223,1344,1493,1619,1746,1897,2032,2147,2281,2430,2561,2670,2802,2964,3077,3208,3343,3478,3615,3750,3885,4021
17,0.10875,0.14959,0.11904,0.1107,3.18,141,277,413,548,683,820,954,1089,1224,1344,1494,1620,1746,1898,2033,2147,2281,2430,2562,2669,2801,2964,3077,3207,3343,3478,3615,3749,3885,4021
18,0.11774,0.16335,0.11844,0.1098,3.24,141,277,413,548,684,820,955,1090,1225,1344,1495,1621,1746,1899,2034,2147,2281,2431,2562,2668,2801,2965,3076,3206,3342,3477,3615,3749,3885,4021
19,0.12258,0.17227,0.11811,0.10921,3.3,141,277,414,549,684,821,955,1090,1226,1344,1496,1621,1746,1900,2035,2147,2281,2431,2563,2667,2800,2965,3076,3206,3341,3477,3614,3749,3885,4021
20,0.12381,0.17682,0.11803,0.10891,3.36,141,277,414,549,685,821,956,1091,1227,1344,1496,1622,1746,1900,2036,2147,2281,2432,2564,2666,2799,2966,3076,3205,3341,3476,3614,3748,3885,4021
