epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.16589,0.17087,0.19,2,4,6,8,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
1,0,0,0.15552,0.16079,0.3,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
2,0,0,0.14694,0.15248,0.42,2,4,6,9,11,13,15,17,19,21,23,25,27,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
3,0,0,0.14036,0.14611,0.52,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
4,0.02131,0.02595,0.13604,0.14195,0.61,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
5,0.04703,0.04936,0.13424,0.14024,0.71,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
6,0.05561,0.05683,0.13363,0.13969,0.79,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
7,0.05826,0.05878,0.13345,0.13954,0.89,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
8,0.0591,0.05922,0.13339,0.13951,0.98,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
9,0.05961,0.05937,0.13335,0.1395,1.08,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
10,0.05989,0.0595,0.13333,0.13949,1.18,2,4,6,9,11,13,15,17,19,21,23,25,28,30,32,34,36,38,40,42,44,46,48,51,53,55,57,59,61,63
