epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.86033,0.81405,1.09,712,1420
1,0,0,0.85754,0.81132,1.1,712,1420
2,0,0,0.85477,0.80861,1.11,712,1420
3,0,0,0.852,0.80591,1.12,712,1421
4,0,0,0.84926,0.80321,1.12,712,1420
5,0,0,0.84653,0.80053,1.13,712,1420
6,0,0,0.84381,0.79786,1.14,712,1420
7,0,0,0.84111,0.7952,1.15,712,1420
8,0,0,0.83842,0.79256,1.16,712,1420
9,0,0,0.83575,0.78992,1.16,712,1420
10,0,0,0.8331,0.7873,1.17,712,1420
11,0,0,0.83047,0.78469,1.18,712,1420
12,0,0,0.82785,0.7821,1.19,712,1420
13,0,0,0.82525,0.77953,1.2,712,1420
14,0,0,0.82266,0.77697,1.2,712,1420
15,0,0,0.82009,0.77444,1.21,712,1420
16,0,0,0.81753,0.77192,1.22,712,1420
17,0,0,0.815,0.76942,1.23,712,1420
18,0,0,0.81247,0.76692,1.24,712,1420
19,0,0,0.80996,0.76445,1.24,712,1420
20,0,0,0.80747,0.76198,1.25,712,1420
21,0,0,0.80499,0.75953,1.26,712,1420
22,0,0,0.80253,0.7571,1.27,712,1419
23,0,0,0.80008,0.75467,1.27,712,1419
24,0,0,0.79765,0.75227,1.28,712,1419
25,0,0,0.79524,0.74988,1.29,712,1419
26,0,0,0.79283,0.74751,1.29,712,1418
27,0,0,0.79044,0.74515,1.3,712,1418
28,0,0,0.78807,0.74281,1.31,712,1418
29,0,0,0.78571,0.74048,1.32,712,1418
30,0,0,0.78336,0.73816,1.33,712,1418
31,0,0,0.78103,0.73585,1.34,712,1419
32,0,0,0.77871,0.73356,1.34,712,1419
33,0,0,0.77641,0.73128,1.35,712,1419
34,0,0,0.77412,0.72902,1.36,712,1419
35,0,0,0.77184,0.72676,1.37,712,1419
36,0,0,0.76958,0.72452,1.37,712,1419
37,0,0,0.76732,0.7223,1.38,712,1419
38,0,0,0.76509,0.72008,1.39,712,1418
39,0,0,0.76286,0.71788,1.4,712,1418
40,0,0,0.76065,0.71569,1.41,712,1418
41,0,0,0.75845,0.71351,1.41,712,1418
42,0,0,0.75626,0.71135,1.42,712,1418
43,0,0,0.75409,0.7092,1.43,712,1418
44,0,0,0.75192,0.70707,1.44,712,1418
45,0,0,0.74977,0.70494,1.44,712,1418
46,0,0,0.74763,0.70283,1.45,712,1419
47,0,0,0.74551,0.70073,1.46,712,1419
48,0,0,0.74339,0.69864,1.46,712,1419
49,0,0,0.74128,0.69656,1.47,712,1419
50,0,0,0.73919,0.69449,1.48,712,1419
51,0,0,0.73711,0.69244,1.49,712,1418
52,0,0,0.73504,0.69039,1.49,712,1418
53,0,0,0.73297,0.68835,1.5,712,1418
54,0,0,0.73092,0.68633,1.51,712,1418
55,0,0,0.72888,0.68431,1.52,712,1418
56,0,0,0.72685,0.68231,1.52,712,1418
57,0,0,0.72483,0.68031,1.53,712,1418
58,0,0,0.72282,0.67832,1.54,712,1418
59,0,0,0.72082,0.67635,1.55,712,1418
60,0,0,0.71883,0.67438,1.55,712,1418
61,0,0,0.71685,0.67242,1.56,712,1418
62,0,0,0.71488,0.67047,1.57,712,1418
63,0,0,0.71291,0.66853,1.58,712,1418
64,0,0,0.71096,0.6666,1.58,712,1418
65,0,0,0.70901,0.66467,1.59,712,1418
66,0,0,0.70708,0.66276,1.6,712,1418
67,0,0,0.70515,0.66085,1.61,712,1418
68,0,0,0.70322,0.65895,1.61,712,1418
69,0,0,0.70131,0.65706,1.62,712,1418
