epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.07276231779303699,0.0628385698808234,0.0,0.0,0.01,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
1,0.07276231779303699,0.0628385698808234,0.0,0.0,0.02,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
2,0.07276231779303699,0.0628385698808234,0.0,0.0,0.03,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
3,0.07276231779303699,0.0628385698808234,0.0,0.0,0.04,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
4,0.07276231779303699,0.0628385698808234,0.0,0.0,0.05,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
5,0.07276231779303699,0.0628385698808234,0.0,0.0,0.06,12,25,37,50,62,74,87,99,111,124,136,149,161,173,186
6,0.07276231779303699,0.0628385698808234,0.0,0.0,0.07,12,25,37,50,62,74,87,99,111,124,136,149,161,173,186
7,0.07276231779303699,0.0628385698808234,0.0,0.0,0.07,12,25,37,50,62,74,87,99,111,123,137,149,161,173,186
8,0.07276231779303699,0.0628385698808234,0.0,0.0,0.08,12,25,37,50,62,74,87,99,111,123,137,149,161,173,186
9,0.07276231779303699,0.0628385698808234,0.0,0.0,0.09,12,25,37,50,62,74,87,99,111,123,137,149,161,173,186
10,0.07276231779303699,0.0628385698808234,0.0,0.0,0.1,12,25,37,50,62,74,87,99,111,123,137,149,161,173,186
11,0.07276231779303699,0.0628385698808234,0.0,0.0,0.11,12,25,37,50,62,74,87,99,111,123,137,149,161,173,186
12,0.07276231779303699,0.0628385698808234,0.0,0.0,0.12,12,25,37,50,61,74,87,99,111,123,137,149,161,173,186
13,0.07276231779303699,0.0628385698808234,0.0,0.0,0.12,12,25,37,50,61,74,87,99,111,123,137,149,161,173,186
14,0.07276231779303699,0.0628385698808234,0.0,0.0,0.13,12,25,37,50,61,74,87,99,111,123,137,149,161,173,186
15,0.07276231779303699,0.0628385698808234,0.0,0.0,0.14,12,25,37,50,61,74,88,99,111,123,137,149,161,173,186
16,0.07276231779303699,0.0628385698808234,0.0,0.0,0.15,12,25,37,50,61,74,88,99,111,123,137,149,161,173,186
17,0.07276231779303699,0.0628385698808234,0.0,0.0,0.16,12,25,37,50,61,74,88,99,111,123,137,149,161,173,186
18,0.07276231779303699,0.0628385698808234,0.0,0.0,0.17,12,25,37,50,61,74,88,99,110,123,137,149,161,173,185
19,0.07276231779303699,0.0628385698808234,0.0,0.0,0.17,12,24,37,50,61,74,88,99,110,123,137,149,161,173,185
20,0.07276231779303699,0.0628385698808234,0.0,0.0,0.18,12,24,37,50,61,74,88,99,110,123,137,149,161,173,185
21,0.07276231779303699,0.0628385698808234,0.0,0.0,0.19,12,24,37,50,61,74,88,99,110,123,137,149,160,173,185
22,0.07276231779303699,0.0628385698808234,0.0,0.0,0.2,12,24,37,50,61,74,88,99,110,123,137,149,160,173,185
23,0.07276231779303699,0.0628385698808234,0.0,0.0,0.21,12,24,37,50,61,74,88,99,110,123,137,149,160,173,185
24,0.07276231779303699,0.0628385698808234,0.0,0.0,0.22,12,24,37,50,61,73,88,99,110,123,137,149,160,173,185
25,0.07276231779303699,0.0628385698808234,0.0,0.0,0.22,12,24,37,50,61,73,88,99,110,124,137,149,160,173,185
26,0.07276231779303699,0.0628385698808234,0.0,0.0,0.23,12,24,37,50,61,73,88,99,110,124,137,149,160,173,185
27,0.07276231779303699,0.0628385698808234,0.0,0.0,0.24,12,24,37,50,61,73,88,99,110,124,137,150,160,173,185
28,0.07276231779303699,0.0628385698808234,-2.7546216956331193e-06,0.0,0.25,12,24,37,50,61,73,88,99,110,124,138,150,160,173,185
29,0.07276231779303699,0.0628385698808234,-0.00011019670628620304,-0.00013528968904652494,0.26,12,24,37,50,61,73,88,99,110,124,138,150,160,173,185
30,0.09239850620407179,0.08775731310942579,0.017784227699252808,0.020272374178534558,0.26,12,24,37,50,61,73,88,99,110,124,138,150,160,173,185
