epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.14191061317913503,0.13976164680390032,-0.020481681387545247,-0.023701832952923274,0.01,10,19,28,38,47,57,66,76,85,94,104,113,123,132,142,151,160,170,179,189
1,0.1421515480062643,0.13976164680390032,-0.022219820018238634,-0.02688910311739856,0.02,10,19,28,38,47,57,66,75,85,94,104,113,123,132,142,151,160,170,179,189
2,0.14239248283339356,0.13976164680390032,-0.024437010374556145,-0.029950066825849442,0.03,10,19,28,38,47,57,66,75,85,94,104,113,123,132,142,151,160,170,179,189
3,0.14275388507408746,0.13976164680390032,-0.027355326745808872,-0.032588311379067925,0.03,10,19,28,38,47,57,66,75,85,94,104,113,123,132,142,151,160,170,179,189
4,0.1429948199012167,0.13976164680390032,-0.029945937936307176,-0.037163778194797104,0.04,10,19,28,38,47,57,66,75,85,94,104,113,123,132,142,151,160,170,179,189
5,0.14311528731478135,0.13976164680390032,-0.031982988827268244,-0.03909461227950528,0.05,10,19,28,38,47,56,66,75,85,94,104,114,123,132,142,151,160,170,179,189
6,0.14311528731478135,0.13976164680390032,-0.03269629974739385,-0.039839156394015696,0.06,10,19,28,38,47,56,66,75,85,94,103,114,123,132,142,151,160,170,179,189
7,0.14311528731478135,0.13976164680390032,-0.03269629974739385,-0.03998819327271974,0.07,10,19,28,38,47,56,66,75,85,94,103,114,123,132,142,151,160,170,179,188
8,0.14311528731478135,0.13976164680390032,-0.03277866831244225,-0.03998819327271974,0.07,10,19,28,38,47,56,67,75,85,94,103,114,123,132,142,151,160,170,179,188
9,0.1428743524876521,0.13976164680390032,-0.03335753474718439,-0.040137272879522845,0.08,10,19,28,38,47,56,67,75,85,94,103,114,122,132,142,151,160,170,179,188
10,0.1429948199012167,0.13976164680390032,-0.03359712763987632,-0.0407340189554346,0.09,10,19,28,38,47,56,67,75,85,94,103,114,122,132,142,151,160,170,179,188
11,0.1428743524876521,0.14084507042253522,-0.03434781468825854,-0.0401692263309803,0.1,10,19,28,38,47,56,67,75,85,94,103,114,122,132,142,151,160,170,179,188
12,0.1433562221419106,0.1419284940411701,-0.03506130917510375,-0.040799589953869786,0.11,10,19,28,38,47,56,67,75,85,94,103,114,122,131,142,150,160,170,179,188
13,0.1437176243826045,0.14301191765980498,-0.03671082247517998,-0.042183052550739175,0.12,10,19,28,38,47,56,67,75,85,95,103,114,122,131,142,150,160,170,179,188
14,0.14444042886399228,0.1419284940411701,-0.038637331376718764,-0.04606446535255615,0.13,10,19,28,38,47,56,67,75,85,95,103,114,122,131,142,150,160,170,179,188
15,0.14925912540657751,0.14842903575297942,-0.03700856947768383,-0.04281192593295313,0.14,10,19,28,38,47,56,67,75,85,95,104,114,122,131,142,150,160,170,179,188
16,0.15805324659679557,0.15384615384615385,-0.03473312522629768,-0.04650956845415233,0.15,10,19,28,38,47,56,67,75,85,95,104,114,122,131,142,150,160,170,179,188
17,0.17756896759426574,0.180931744312026,-0.0295466891241154,-0.0378143949027534,0.16,10,19,28,38,47,56,67,75,85,95,104,114,122,131,142,150,160,170,179,188
18,0.2133477894229611,0.22535211267605634,-0.008855188456792007,-0.01083676689080515,0.17,10,19,28,38,47,56,67,75,86,95,104,114,122,131,142,150,160,170,179,188
19,0.23732080472232261,0.2535211267605634,0.008012215914941279,0.008433693611660353,0.19,10,19,28,38,47,56,67,75,86,95,104,114,122,131,142,150,160,170,179,188
20,0.23406818455607759,0.24918743228602383,0.0009439190553774957,0.00015787663738398017,0.2,10,19,28,38,47,56,67,75,86,95,104,114,122,131,142,150,160,170,179,188
21,0.23346584748825444,0.24918743228602383,0.0,0.0,0.2,10,19,28,38,47,56,67,75,86,94,104,114,122,131,142,150,160,170,179,188
22,0.23346584748825444,0.24918743228602383,0.0,0.0,0.21,10,19,28,38,47,56,67,75,86,94,104,114,122,131,142,150,160,170,179,188
23,0.23346584748825444,0.24918743228602383,0.0,0.0,0.22,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,160,170,179,188
24,0.23346584748825444,0.24918743228602383,0.0,0.0,0.23,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,160,170,179,188
25,0.23346584748825444,0.24918743228602383,0.0,0.0,0.24,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,160,170,179,188
26,0.23346584748825444,0.24918743228602383,0.0,0.0,0.24,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,160,170,179,188
27,0.23346584748825444,0.24918743228602383,0.0,0.0,0.25,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,159,170,179,188
28,0.23346584748825444,0.24918743228602383,0.0,0.0,0.26,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,159,170,179,188
29,0.23346584748825444,0.24918743228602383,0.0,0.0,0.27,10,19,28,38,47,56,67,75,85,94,104,114,122,131,142,150,159,170,179,188
30,0.23346584748825444,0.24918743228602383,0.0,0.0,0.28,10,19,28,38,47,56,67,75,85,94,104,114,121,131,142,150,159,170,179,188
31,0.23346584748825444,0.24918743228602383,0.0,0.0,0.29,10,19,28,38,47,56,67,76,85,94,104,114,121,131,142,150,159,170,179,188
32,0.23346584748825444,0.24918743228602383,0.0,0.0,0.3,10,19,28,38,47,56,68,76,85,94,104,114,121,131,142,150,159,170,179,188
33,0.23346584748825444,0.24918743228602383,0.0,0.0,0.31,10,19,28,38,47,56,68,76,85,94,104,114,121,131,142,150,159,170,179,188
34,0.23346584748825444,0.24918743228602383,0.0,0.0,0.32,10,19,28,38,47,56,68,76,85,94,104,114,121,131,142,150,159,169,179,188
35,0.23346584748825444,0.24918743228602383,0.0,0.0,0.33,10,19,28,38,47,56,68,76,85,94,105,114,121,131,142,150,159,169,179,188
36,0.23346584748825444,0.24918743228602383,0.0,0.0,0.34,10,19,28,38,47,56,68,76,85,94,105,114,121,131,142,150,159,169,179,188
37,0.23346584748825444,0.24918743228602383,0.0,0.0,0.35,10,19,28,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
38,0.23346584748825444,0.24918743228602383,0.0,0.0,0.35,10,19,28,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
39,0.23346584748825444,0.24918743228602383,0.0,0.0,0.36,10,19,27,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
40,0.23346584748825444,0.24918743228602383,0.0,0.0,0.37,10,19,27,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
41,0.23346584748825444,0.24918743228602383,0.0,0.0,0.38,10,19,27,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
42,0.23346584748825444,0.24918743228602383,0.0,0.0,0.39,10,19,27,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
43,0.23346584748825444,0.24918743228602383,0.0,0.0,0.39,10,19,27,38,47,56,68,76,85,94,105,114,121,131,142,149,159,169,179,188
44,0.23346584748825444,0.24918743228602383,0.0,0.0,0.4,10,19,27,38,47,56,68,76,86,94,105,114,121,132,142,149,159,169,179,188
45,0.23346584748825444,0.24918743228602383,0.0,0.0,0.41,10,19,27,38,47,56,68,76,86,94,105,114,121,132,142,149,159,169,179,188
46,0.23346584748825444,0.24918743228602383,0.0,0.0,0.42,10,19,27,38,47,56,68,76,86,94,105,114,121,132,142,149,159,169,179,188
47,0.23346584748825444,0.24918743228602383,0.0,0.0,0.43,10,19,27,38,47,56,68,76,86,94,105,114,121,132,142,149,159,169,179,188
48,0.23346584748825444,0.24918743228602383,0.0,0.0,0.44,10,19,27,38,47,56,68,76,86,94,105,114,121,132,142,149,159,169,179,188
49,0.23346584748825444,0.24918743228602383,0.0,0.0,0.44,10,19,27,38,47,56,68,76,85,94,105,114,121,132,142,149,159,169,179,188
