epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.12,33,66,99,132,165
1,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.13,33,66,99,132,165
2,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.14,33,66,99,132,165
3,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.15,33,66,99,132,165
4,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.15,33,66,99,132,165
5,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.16,33,66,99,132,165
6,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.17,33,66,99,132,165
7,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.18,33,66,99,132,165
8,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.19,33,66,99,132,165
9,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.19,33,66,99,133,165
10,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.2,33,66,99,133,165
11,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.21,33,66,99,133,165
12,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.22,33,66,98,133,165
13,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.22,33,66,98,133,165
14,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.23,33,66,98,133,165
15,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.24,33,66,98,133,165
16,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.25,33,66,98,133,165
17,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.26,33,66,98,133,166
18,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.26,33,66,98,133,166
19,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.27,33,66,98,133,166
20,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.28,33,66,98,133,166
21,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.29,33,66,98,133,166
22,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.3,33,66,98,133,166
23,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.31,33,66,98,133,166
24,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.32,33,66,98,133,166
25,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.33,33,66,98,133,166
26,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.35,33,66,98,133,166
27,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.36,33,66,98,133,166
28,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.37,33,66,98,133,166
29,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.38,33,66,98,134,166
30,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.39,33,66,97,134,166
31,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.4,33,66,97,134,166
32,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.41,32,66,97,134,166
33,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.42,32,66,97,134,166
34,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.43,32,66,97,134,166
35,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.44,32,66,97,134,166
36,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.45,32,66,97,134,166
37,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.46,32,66,97,134,166
38,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.47,32,66,97,134,166
39,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.47,32,66,97,134,166
40,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.49,32,66,97,134,166
41,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.5,32,66,97,134,166
42,0.0015489467162329617,0.001392757660167131,0.0,0.0,2.51,32,66,97,134,166
