epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.4203895980292145,0.42408277183436077,0.01,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
1,0,0,0.40977274813065584,0.4135198275887489,0.01,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
2,0,0,0.39944590322709755,0.4032505889552451,0.02,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
3,0,0,0.389416714174325,0.3932861282658374,0.03,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
4,0,0,0.37971649844101946,0.3836425812323008,0.03,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
5,0,0,0.37063091929502945,0.3746063431188509,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
6,0,0,0.36289091572169885,0.36691454623887065,0.04,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
7,0,0,0.35595219612762286,0.3599994251789696,0.05,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
8,0,0,0.34926397427609235,0.35334004209480285,0.05,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
9,0,0,0.3426981894992938,0.3468173546189213,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
10,0,0,0.3361946164399359,0.340367636877293,0.06,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
11,0,0,0.3297358323778007,0.3339595004628697,0.07,3,5,8,10,13,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
12,0,0,0.32333338162742986,0.3275953741465471,0.07,3,5,8,10,13,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
13,0,0,0.31699701189188173,0.32130390353261035,0.08,3,5,8,10,13,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
14,0,0,0.3107515176634736,0.3151047748633366,0.09,3,5,8,10,12,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
15,0,0,0.30465312910618864,0.30904826963659576,0.09,3,5,8,10,12,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
16,0,0,0.2987242250017589,0.30316764836303567,0.1,3,5,8,10,12,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
17,0,0,0.29293591633232896,0.29743623386729984,0.1,3,5,8,10,12,15,18,20,22,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,63
18,0,0,0.2872605866298211,0.291837479040062,0.11,3,5,8,10,12,15,18,20,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
19,0,0,0.28168524072611584,0.28634351972591304,0.11,3,5,8,10,12,15,18,20,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
20,0,0,0.2761813101444983,0.2809154587141342,0.12,3,5,8,10,12,15,18,20,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
21,0,0,0.27070020038296455,0.2754904518731575,0.13,3,5,8,10,12,15,18,20,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
22,0,0,0.2652103328904145,0.27005861354769045,0.13,3,5,8,10,12,15,18,20,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
23,0,0,0.2596879140159713,0.26460226296619893,0.14,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
24,0,0,0.2541172031570642,0.2591021820755683,0.14,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
25,0,0,0.24849702883628938,0.2535450346688276,0.15,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
26,0,0,0.24283859194975768,0.2479487322591822,0.16,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
27,0,0,0.2371207100988433,0.24230013812177692,0.16,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
28,0,0,0.23133236507251842,0.2365897204688683,0.17,3,5,8,10,12,15,18,21,22,25,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
29,0,0,0.22550385703459153,0.23085013046731911,0.17,3,5,8,10,12,15,18,21,22,26,28,31,33,35,38,40,43,45,48,50,53,55,58,60,63
30,0,0,0.21969150687425826,0.22513777733179388,0.18,3,5,8,10,12,15,18,21,22,26,28,31,33,35,38,40,43,45,47,50,53,55,58,60,63
31,0,0,0.21393931492061555,0.21950130360211886,0.18,3,5,8,10,12,16,18,21,22,26,28,31,33,35,38,40,43,45,47,50,53,55,58,60,63
32,0,0,0.20827708478398643,0.2139605227042348,0.19,3,5,8,10,12,16,18,21,22,26,28,31,33,35,38,40,43,45,47,50,53,55,58,60,63
